path,video_path,label,subject,dataset,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,pose_valid_ratio
Subject 2/ADL/08.mp4#f288-351,Subject 2/ADL/08.mp4,0,2,gmdcsa24,288,351,9.646306,11.756435,,1.000000
Subject 2/ADL/08.mp4#f304-367,Subject 2/ADL/08.mp4,0,2,gmdcsa24,304,367,10.182212,12.292341,,1.000000
Subject 2/ADL/08.mp4#f320-383,Subject 2/ADL/08.mp4,0,2,gmdcsa24,320,383,10.718117,12.828247,,1.000000
Subject 2/ADL/08.mp4#f336-399,Subject 2/ADL/08.mp4,0,2,gmdcsa24,336,399,11.254023,13.364153,,1.000000
Subject 2/ADL/09.mp4#f0-63,Subject 2/ADL/09.mp4,0,2,gmdcsa24,0,63,0.000000,2.111650,,1.000000
Subject 2/ADL/09.mp4#f16-79,Subject 2/ADL/09.mp4,0,2,gmdcsa24,16,79,0.536292,2.647942,,1.000000
Subject 2/ADL/09.mp4#f32-95,Subject 2/ADL/09.mp4,0,2,gmdcsa24,32,95,1.072584,3.184233,,1.000000
Subject 2/ADL/09.mp4#f48-111,Subject 2/ADL/09.mp4,0,2,gmdcsa24,48,111,1.608876,3.720525,,1.000000
Subject 2/ADL/09.mp4#f64-127,Subject 2/ADL/09.mp4,0,2,gmdcsa24,64,127,2.145168,4.256817,,1.000000
Subject 2/ADL/09.mp4#f80-143,Subject 2/ADL/09.mp4,0,2,gmdcsa24,80,143,2.681460,4.793109,,1.000000
Subject 2/ADL/09.mp4#f96-159,Subject 2/ADL/09.mp4,0,2,gmdcsa24,96,159,3.217752,5.329401,,1.000000
Subject 2/ADL/09.mp4#f112-175,Subject 2/ADL/09.mp4,0,2,gmdcsa24,112,175,3.754044,5.865693,,1.000000
Subject 2/ADL/09.mp4#f128-191,Subject 2/ADL/09.mp4,0,2,gmdcsa24,128,191,4.290336,6.401985,,1.000000
Subject 2/ADL/09.mp4#f144-207,Subject 2/ADL/09.mp4,0,2,gmdcsa24,144,207,4.826628,6.938277,,1.000000
Subject 2/ADL/09.mp4#f160-223,Subject 2/ADL/09.mp4,0,2,gmdcsa24,160,223,5.362920,7.474569,,1.000000
Subject 2/ADL/09.mp4#f176-239,Subject 2/ADL/09.mp4,0,2,gmdcsa24,176,239,5.899212,8.010861,,1.000000
Subject 2/ADL/09.mp4#f192-255,Subject 2/ADL/09.mp4,0,2,gmdcsa24,192,255,6.435503,8.547153,,1.000000
Subject 2/ADL/09.mp4#f208-271,Subject 2/ADL/09.mp4,0,2,gmdcsa24,208,271,6.971795,9.083445,,1.000000
Subject 2/ADL/09.mp4#f224-287,Subject 2/ADL/09.mp4,0,2,gmdcsa24,224,287,7.508087,9.619737,,1.000000
Subject 2/ADL/09.mp4#f240-303,Subject 2/ADL/09.mp4,0,2,gmdcsa24,240,303,8.044379,10.156029,,1.000000
Subject 2/ADL/09.mp4#f256-319,Subject 2/ADL/09.mp4,0,2,gmdcsa24,256,319,8.580671,10.692321,,1.000000
Subject 2/ADL/10.mp4#f0-63,Subject 2/ADL/10.mp4,0,2,gmdcsa24,0,63,0.000000,2.109673,,1.000000
Subject 2/ADL/10.mp4#f16-79,Subject 2/ADL/10.mp4,0,2,gmdcsa24,16,79,0.535790,2.645463,,1.000000
Subject 2/ADL/10.mp4#f32-95,Subject 2/ADL/10.mp4,0,2,gmdcsa24,32,95,1.071580,3.181253,,1.000000
Subject 2/ADL/10.mp4#f48-111,Subject 2/ADL/10.mp4,0,2,gmdcsa24,48,111,1.607370,3.717043,,1.000000
Subject 2/ADL/10.mp4#f64-127,Subject 2/ADL/10.mp4,0,2,gmdcsa24,64,127,2.143160,4.252833,,1.000000
Subject 2/ADL/10.mp4#f80-143,Subject 2/ADL/10.mp4,0,2,gmdcsa24,80,143,2.678950,4.788623,,1.000000
Subject 2/ADL/10.mp4#f96-159,Subject 2/ADL/10.mp4,0,2,gmdcsa24,96,159,3.214740,5.324413,,1.000000
Subject 2/ADL/10.mp4#f112-175,Subject 2/ADL/10.mp4,0,2,gmdcsa24,112,175,3.750530,5.860203,,1.000000
Subject 2/ADL/10.mp4#f128-191,Subject 2/ADL/10.mp4,0,2,gmdcsa24,128,191,4.286320,6.395993,,1.000000
Subject 2/ADL/10.mp4#f144-207,Subject 2/ADL/10.mp4,0,2,gmdcsa24,144,207,4.822110,6.931783,,1.000000
Subject 2/ADL/10.mp4#f160-223,Subject 2/ADL/10.mp4,0,2,gmdcsa24,160,223,5.357900,7.467573,,1.000000
Subject 2/ADL/11.mp4#f0-63,Subject 2/ADL/11.mp4,0,2,gmdcsa24,0,63,0.000000,2.110986,,1.000000
Subject 2/ADL/11.mp4#f16-79,Subject 2/ADL/11.mp4,0,2,gmdcsa24,16,79,0.536123,2.647110,,1.000000
Subject 2/ADL/11.mp4#f32-95,Subject 2/ADL/11.mp4,0,2,gmdcsa24,32,95,1.072247,3.183233,,1.000000
Subject 2/ADL/11.mp4#f48-111,Subject 2/ADL/11.mp4,0,2,gmdcsa24,48,111,1.608370,3.719357,,1.000000
Subject 2/ADL/11.mp4#f64-127,Subject 2/ADL/11.mp4,0,2,gmdcsa24,64,127,2.144494,4.255480,,1.000000
Subject 2/ADL/11.mp4#f80-143,Subject 2/ADL/11.mp4,0,2,gmdcsa24,80,143,2.680617,4.791604,,1.000000
Subject 2/ADL/11.mp4#f96-159,Subject 2/ADL/11.mp4,0,2,gmdcsa24,96,159,3.216741,5.327727,,1.000000
Subject 2/ADL/11.mp4#f112-175,Subject 2/ADL/11.mp4,0,2,gmdcsa24,112,175,3.752864,5.863851,,1.000000
Subject 2/ADL/11.mp4#f128-191,Subject 2/ADL/11.mp4,0,2,gmdcsa24,128,191,4.288988,6.399974,,1.000000
Subject 2/ADL/11.mp4#f144-207,Subject 2/ADL/11.mp4,0,2,gmdcsa24,144,207,4.825111,6.936098,,1.000000
Subject 2/ADL/11.mp4#f160-223,Subject 2/ADL/11.mp4,0,2,gmdcsa24,160,223,5.361235,7.472221,,1.000000
Subject 2/ADL/11.mp4#f176-239,Subject 2/ADL/11.mp4,0,2,gmdcsa24,176,239,5.897358,8.008345,,1.000000
Subject 2/ADL/11.mp4#f192-255,Subject 2/ADL/11.mp4,0,2,gmdcsa24,192,255,6.433482,8.544468,,1.000000
Subject 2/ADL/11.mp4#f208-271,Subject 2/ADL/11.mp4,0,2,gmdcsa24,208,271,6.969605,9.080592,,1.000000
Subject 2/ADL/11.mp4#f224-287,Subject 2/ADL/11.mp4,0,2,gmdcsa24,224,287,7.505729,9.616715,,1.000000
Subject 2/ADL/12.mp4#f0-63,Subject 2/ADL/12.mp4,0,2,gmdcsa24,0,63,0.000000,2.109677,,1.000000
Subject 2/ADL/12.mp4#f16-79,Subject 2/ADL/12.mp4,0,2,gmdcsa24,16,79,0.535791,2.645468,,1.000000
Subject 2/ADL/12.mp4#f32-95,Subject 2/ADL/12.mp4,0,2,gmdcsa24,32,95,1.071582,3.181258,,1.000000
Subject 2/ADL/12.mp4#f48-111,Subject 2/ADL/12.mp4,0,2,gmdcsa24,48,111,1.607373,3.717049,,1.000000
Subject 2/ADL/12.mp4#f64-127,Subject 2/ADL/12.mp4,0,2,gmdcsa24,64,127,2.143164,4.252840,,1.000000
Subject 2/ADL/12.mp4#f80-143,Subject 2/ADL/12.mp4,0,2,gmdcsa24,80,143,2.678954,4.788631,,1.000000
Subject 2/ADL/12.mp4#f96-159,Subject 2/ADL/12.mp4,0,2,gmdcsa24,96,159,3.214745,5.324422,,1.000000
Subject 2/ADL/12.mp4#f112-175,Subject 2/ADL/12.mp4,0,2,gmdcsa24,112,175,3.750536,5.860213,,1.000000
Subject 2/ADL/12.mp4#f128-191,Subject 2/ADL/12.mp4,0,2,gmdcsa24,128,191,4.286327,6.396004,,1.000000
Subject 2/ADL/12.mp4#f144-207,Subject 2/ADL/12.mp4,0,2,gmdcsa24,144,207,4.822118,6.931795,,1.000000
Subject 2/ADL/12.mp4#f160-223,Subject 2/ADL/12.mp4,0,2,gmdcsa24,160,223,5.357909,7.467586,,1.000000
Subject 2/ADL/13.mp4#f0-63,Subject 2/ADL/13.mp4,0,2,gmdcsa24,0,63,0.000000,2.106503,,1.000000
Subject 2/ADL/13.mp4#f16-79,Subject 2/ADL/13.mp4,0,2,gmdcsa24,16,79,0.534985,2.641488,,1.000000
Subject 2/ADL/13.mp4#f32-95,Subject 2/ADL/13.mp4,0,2,gmdcsa24,32,95,1.069970,3.176472,,1.000000
Subject 2/ADL/13.mp4#f48-111,Subject 2/ADL/13.mp4,0,2,gmdcsa24,48,111,1.604954,3.711457,,1.000000
Subject 2/ADL/13.mp4#f64-127,Subject 2/ADL/13.mp4,0,2,gmdcsa24,64,127,2.139939,4.246442,,1.000000
Subject 2/ADL/13.mp4#f80-143,Subject 2/ADL/13.mp4,0,2,gmdcsa24,80,143,2.674924,4.781427,,1.000000
Subject 2/ADL/14.mp4#f0-63,Subject 2/ADL/14.mp4,0,2,gmdcsa24,0,63,0.000000,4.196546,,1.000000
Subject 2/ADL/14.mp4#f16-79,Subject 2/ADL/14.mp4,0,2,gmdcsa24,16,79,1.065790,5.262336,,1.000000
Subject 2/ADL/14.mp4#f32-95,Subject 2/ADL/14.mp4,0,2,gmdcsa24,32,95,2.131579,6.328126,,1.000000
Subject 2/ADL/14.mp4#f48-111,Subject 2/ADL/14.mp4,0,2,gmdcsa24,48,111,3.197369,7.393915,,1.000000
Subject 2/ADL/14.mp4#f64-127,Subject 2/ADL/14.mp4,0,2,gmdcsa24,64,127,4.263158,8.459705,,1.000000
Subject 2/ADL/14.mp4#f80-143,Subject 2/ADL/14.mp4,0,2,gmdcsa24,80,143,5.328948,9.525494,,1.000000
Subject 2/ADL/14.mp4#f96-159,Subject 2/ADL/14.mp4,0,2,gmdcsa24,96,159,6.394737,10.591284,,1.000000
Subject 2/ADL/15.mp4#f0-63,Subject 2/ADL/15.mp4,0,2,gmdcsa24,0,63,0.000000,4.195800,,1.000000
Subject 2/ADL/15.mp4#f16-79,Subject 2/ADL/15.mp4,0,2,gmdcsa24,16,79,1.065600,5.261400,,1.000000
Subject 2/ADL/15.mp4#f32-95,Subject 2/ADL/15.mp4,0,2,gmdcsa24,32,95,2.131200,6.327000,,1.000000
Subject 2/ADL/15.mp4#f48-111,Subject 2/ADL/15.mp4,0,2,gmdcsa24,48,111,3.196800,7.392600,,1.000000
Subject 2/ADL/15.mp4#f64-127,Subject 2/ADL/15.mp4,0,2,gmdcsa24,64,127,4.262400,8.458200,,1.000000
Subject 2/ADL/15.mp4#f80-143,Subject 2/ADL/15.mp4,0,2,gmdcsa24,80,143,5.328000,9.523800,,1.000000
Subject 2/ADL/15.mp4#f96-159,Subject 2/ADL/15.mp4,0,2,gmdcsa24,96,159,6.393600,10.589400,,1.000000
Subject 2/ADL/15.mp4#f112-175,Subject 2/ADL/15.mp4,0,2,gmdcsa24,112,175,7.459200,11.655000,,1.000000
Subject 2/ADL/16.mp4#f0-63,Subject 2/ADL/16.mp4,0,2,gmdcsa24,0,63,0.000000,4.201505,,1.000000
Subject 2/ADL/16.mp4#f16-79,Subject 2/ADL/16.mp4,0,2,gmdcsa24,16,79,1.067049,5.268554,,1.000000
Subject 2/ADL/16.mp4#f32-95,Subject 2/ADL/16.mp4,0,2,gmdcsa24,32,95,2.134098,6.335603,,1.000000
Subject 2/ADL/16.mp4#f48-111,Subject 2/ADL/16.mp4,0,2,gmdcsa24,48,111,3.201147,7.402652,,1.000000
Subject 2/ADL/16.mp4#f64-127,Subject 2/ADL/16.mp4,0,2,gmdcsa24,64,127,4.268196,8.469701,,1.000000
Subject 2/ADL/16.mp4#f80-143,Subject 2/ADL/16.mp4,0,2,gmdcsa24,80,143,5.335245,9.536750,,1.000000
Subject 2/ADL/16.mp4#f96-159,Subject 2/ADL/16.mp4,0,2,gmdcsa24,96,159,6.402294,10.603799,,1.000000
Subject 2/ADL/17.mp4#f0-63,Subject 2/ADL/17.mp4,0,2,gmdcsa24,0,63,0.000000,4.199604,,1.000000
Subject 2/ADL/17.mp4#f16-79,Subject 2/ADL/17.mp4,0,2,gmdcsa24,16,79,1.066566,5.266170,,1.000000
Subject 2/ADL/17.mp4#f32-95,Subject 2/ADL/17.mp4,0,2,gmdcsa24,32,95,2.133132,6.332736,,1.000000
Subject 2/ADL/17.mp4#f48-111,Subject 2/ADL/17.mp4,0,2,gmdcsa24,48,111,3.199698,7.399302,,1.000000
Subject 2/ADL/17.mp4#f64-127,Subject 2/ADL/17.mp4,0,2,gmdcsa24,64,127,4.266264,8.465868,,1.000000
Subject 2/ADL/17.mp4#f80-143,Subject 2/ADL/17.mp4,0,2,gmdcsa24,80,143,5.332831,9.532435,,1.000000
Subject 2/ADL/17.mp4#f96-159,Subject 2/ADL/17.mp4,0,2,gmdcsa24,96,159,6.399397,10.599001,,1.000000
Subject 2/ADL/18.mp4#f0-63,Subject 2/ADL/18.mp4,0,2,gmdcsa24,0,63,0.000000,4.199520,,1.000000
Subject 2/ADL/18.mp4#f16-79,Subject 2/ADL/18.mp4,0,2,gmdcsa24,16,79,1.066545,5.266065,,1.000000
Subject 2/ADL/18.mp4#f32-95,Subject 2/ADL/18.mp4,0,2,gmdcsa24,32,95,2.133089,6.332609,,1.000000
Subject 2/ADL/18.mp4#f48-111,Subject 2/ADL/18.mp4,0,2,gmdcsa24,48,111,3.199634,7.399154,,1.000000
Subject 2/ADL/18.mp4#f64-127,Subject 2/ADL/18.mp4,0,2,gmdcsa24,64,127,4.266179,8.465699,,1.000000
Subject 2/ADL/18.mp4#f80-143,Subject 2/ADL/18.mp4,0,2,gmdcsa24,80,143,5.332724,9.532244,,1.000000
Subject 2/ADL/18.mp4#f96-159,Subject 2/ADL/18.mp4,0,2,gmdcsa24,96,159,6.399268,10.598788,,1.000000
Subject 2/ADL/19.mp4#f0-63,Subject 2/ADL/19.mp4,0,2,gmdcsa24,0,63,0.000000,4.198542,,1.000000
Subject 2/ADL/19.mp4#f16-79,Subject 2/ADL/19.mp4,0,2,gmdcsa24,16,79,1.066296,5.264839,,1.000000
Subject 2/ADL/19.mp4#f32-95,Subject 2/ADL/19.mp4,0,2,gmdcsa24,32,95,2.132593,6.331135,,1.000000
Subject 2/ADL/19.mp4#f48-111,Subject 2/ADL/19.mp4,0,2,gmdcsa24,48,111,3.198889,7.397432,,1.000000
Subject 2/ADL/19.mp4#f64-127,Subject 2/ADL/19.mp4,0,2,gmdcsa24,64,127,4.265186,8.463728,,1.000000
Subject 2/ADL/19.mp4#f80-143,Subject 2/ADL/19.mp4,0,2,gmdcsa24,80,143,5.331482,9.530024,,1.000000
Subject 2/ADL/19.mp4#f96-159,Subject 2/ADL/19.mp4,0,2,gmdcsa24,96,159,6.397779,10.596321,,1.000000
Subject 2/ADL/20.mp4#f0-63,Subject 2/ADL/20.mp4,0,2,gmdcsa24,0,63,0.000000,4.199544,,1.000000
Subject 2/ADL/20.mp4#f16-79,Subject 2/ADL/20.mp4,0,2,gmdcsa24,16,79,1.066551,5.266095,,1.000000
Subject 2/ADL/20.mp4#f32-95,Subject 2/ADL/20.mp4,0,2,gmdcsa24,32,95,2.133102,6.332646,,1.000000
Subject 2/ADL/20.mp4#f48-111,Subject 2/ADL/20.mp4,0,2,gmdcsa24,48,111,3.199653,7.399197,,1.000000
Subject 2/ADL/20.mp4#f64-127,Subject 2/ADL/20.mp4,0,2,gmdcsa24,64,127,4.266203,8.465747,,1.000000
Subject 2/ADL/20.mp4#f80-143,Subject 2/ADL/20.mp4,0,2,gmdcsa24,80,143,5.332754,9.532298,,1.000000
Subject 2/ADL/20.mp4#f96-159,Subject 2/ADL/20.mp4,0,2,gmdcsa24,96,159,6.399305,10.598849,,1.000000
Subject 2/ADL/21.mp4#f0-63,Subject 2/ADL/21.mp4,0,2,gmdcsa24,0,63,0.000000,4.198405,,1.000000
Subject 2/ADL/21.mp4#f16-79,Subject 2/ADL/21.mp4,0,2,gmdcsa24,16,79,1.066262,5.264667,,1.000000
Subject 2/ADL/21.mp4#f32-95,Subject 2/ADL/21.mp4,0,2,gmdcsa24,32,95,2.132523,6.330928,,1.000000
Subject 2/ADL/21.mp4#f48-111,Subject 2/ADL/21.mp4,0,2,gmdcsa24,48,111,3.198785,7.397190,,1.000000
Subject 2/ADL/21.mp4#f64-127,Subject 2/ADL/21.mp4,0,2,gmdcsa24,64,127,4.265046,8.463452,,1.000000
Subject 2/ADL/21.mp4#f80-143,Subject 2/ADL/21.mp4,0,2,gmdcsa24,80,143,5.331308,9.529713,,1.000000
Subject 2/ADL/22.mp4#f0-63,Subject 2/ADL/22.mp4,0,2,gmdcsa24,0,63,0.000000,4.198604,,1.000000
Subject 2/ADL/22.mp4#f16-79,Subject 2/ADL/22.mp4,0,2,gmdcsa24,16,79,1.066312,5.264916,,1.000000
Subject 2/ADL/22.mp4#f32-95,Subject 2/ADL/22.mp4,0,2,gmdcsa24,32,95,2.132624,6.331228,,1.000000
Subject 2/ADL/22.mp4#f48-111,Subject 2/ADL/22.mp4,0,2,gmdcsa24,48,111,3.198936,7.397540,,1.000000
Subject 2/ADL/22.mp4#f64-127,Subject 2/ADL/22.mp4,0,2,gmdcsa24,64,127,4.265248,8.463852,,1.000000
Subject 2/ADL/22.mp4#f80-143,Subject 2/ADL/22.mp4,0,2,gmdcsa24,80,143,5.331561,9.530164,,1.000000
Subject 2/ADL/22.mp4#f96-159,Subject 2/ADL/22.mp4,0,2,gmdcsa24,96,159,6.397873,10.596477,,1.000000
Subject 2/ADL/22.mp4#f112-175,Subject 2/ADL/22.mp4,0,2,gmdcsa24,112,175,7.464185,11.662789,,1.000000
Subject 2/ADL/23.mp4#f0-63,Subject 2/ADL/23.mp4,0,2,gmdcsa24,0,63,0.000000,4.207880,,1.000000
Subject 2/ADL/23.mp4#f16-79,Subject 2/ADL/23.mp4,0,2,gmdcsa24,16,79,1.068668,5.276548,,1.000000
Subject 2/ADL/23.mp4#f32-95,Subject 2/ADL/23.mp4,0,2,gmdcsa24,32,95,2.137336,6.345216,,1.000000
Subject 2/Fall/01.mp4#f0-63,Subject 2/Fall/01.mp4,1,2,gmdcsa24,0,63,0.000000,2.111528,1.400000,1.000000
Subject 2/Fall/01.mp4#f16-79,Subject 2/Fall/01.mp4,1,2,gmdcsa24,16,79,0.536261,2.647789,1.400000,1.000000
Subject 2/Fall/01.mp4#f32-95,Subject 2/Fall/01.mp4,1,2,gmdcsa24,32,95,1.072522,3.184050,1.400000,1.000000
Subject 2/Fall/01.mp4#f48-111,Subject 2/Fall/01.mp4,1,2,gmdcsa24,48,111,1.608783,3.720311,1.400000,1.000000
Subject 2/Fall/01.mp4#f64-127,Subject 2/Fall/01.mp4,1,2,gmdcsa24,64,127,2.145044,4.256572,1.400000,1.000000
Subject 2/Fall/01.mp4#f80-143,Subject 2/Fall/01.mp4,1,2,gmdcsa24,80,143,2.681305,4.792833,1.400000,1.000000
Subject 2/Fall/01.mp4#f96-159,Subject 2/Fall/01.mp4,1,2,gmdcsa24,96,159,3.217566,5.329094,1.400000,1.000000
Subject 2/Fall/01.mp4#f112-175,Subject 2/Fall/01.mp4,1,2,gmdcsa24,112,175,3.753827,5.865355,1.400000,1.000000
Subject 2/Fall/02.mp4#f0-63,Subject 2/Fall/02.mp4,0,2,gmdcsa24,0,63,0.000000,2.111975,2.700000,1.000000
Subject 2/Fall/02.mp4#f16-79,Subject 2/Fall/02.mp4,0,2,gmdcsa24,16,79,0.536375,2.648350,2.700000,1.000000
Subject 2/Fall/02.mp4#f32-95,Subject 2/Fall/02.mp4,1,2,gmdcsa24,32,95,1.072749,3.184724,2.700000,1.000000
Subject 2/Fall/02.mp4#f48-111,Subject 2/Fall/02.mp4,1,2,gmdcsa24,48,111,1.609124,3.721099,2.700000,1.000000
Subject 2/Fall/02.mp4#f64-127,Subject 2/Fall/02.mp4,1,2,gmdcsa24,64,127,2.145498,4.257473,2.700000,1.000000
Subject 2/Fall/02.mp4#f80-143,Subject 2/Fall/02.mp4,1,2,gmdcsa24,80,143,2.681873,4.793848,2.700000,0.968750
Subject 2/Fall/02.mp4#f96-159,Subject 2/Fall/02.mp4,1,2,gmdcsa24,96,159,3.218248,5.330223,2.700000,0.968750
Subject 2/Fall/02.mp4#f112-175,Subject 2/Fall/02.mp4,1,2,gmdcsa24,112,175,3.754622,5.866597,2.700000,0.968750
Subject 2/Fall/02.mp4#f128-191,Subject 2/Fall/02.mp4,1,2,gmdcsa24,128,191,4.290997,6.402972,2.700000,0.968750
Subject 2/Fall/02.mp4#f144-207,Subject 2/Fall/02.mp4,1,2,gmdcsa24,144,207,4.827371,6.939346,2.700000,1.000000
Subject 2/Fall/02.mp4#f160-223,Subject 2/Fall/02.mp4,1,2,gmdcsa24,160,223,5.363746,7.475721,2.700000,1.000000
Subject 2/Fall/02.mp4#f176-239,Subject 2/Fall/02.mp4,1,2,gmdcsa24,176,239,5.900121,8.012096,2.700000,1.000000
Subject 2/Fall/03.mp4#f0-63,Subject 2/Fall/03.mp4,1,2,gmdcsa24,0,63,0.000000,2.112470,0.000000,1.000000
Subject 2/Fall/03.mp4#f16-79,Subject 2/Fall/03.mp4,1,2,gmdcsa24,16,79,0.536500,2.648970,0.000000,1.000000
Subject 2/Fall/03.mp4#f32-95,Subject 2/Fall/03.mp4,1,2,gmdcsa24,32,95,1.073001,3.185471,0.000000,1.000000
Subject 2/Fall/03.mp4#f48-111,Subject 2/Fall/03.mp4,1,2,gmdcsa24,48,111,1.609501,3.721971,0.000000,1.000000
Subject 2/Fall/03.mp4#f64-127,Subject 2/Fall/03.mp4,1,2,gmdcsa24,64,127,2.146001,4.258471,0.000000,1.000000
Subject 2/Fall/03.mp4#f80-143,Subject 2/Fall/03.mp4,1,2,gmdcsa24,80,143,2.682502,4.794972,0.000000,1.000000
Subject 2/Fall/03.mp4#f96-159,Subject 2/Fall/03.mp4,1,2,gmdcsa24,96,159,3.219002,5.331472,0.000000,1.000000
Subject 2/Fall/03.mp4#f112-175,Subject 2/Fall/03.mp4,1,2,gmdcsa24,112,175,3.755502,5.867972,0.000000,1.000000
Subject 2/Fall/03.mp4#f128-191,Subject 2/Fall/03.mp4,1,2,gmdcsa24,128,191,4.292003,6.404473,0.000000,1.000000
Subject 2/Fall/03.mp4#f144-207,Subject 2/Fall/03.mp4,1,2,gmdcsa24,144,207,4.828503,6.940973,0.000000,1.000000
Subject 2/Fall/04.mp4#f0-63,Subject 2/Fall/04.mp4,0,2,gmdcsa24,0,63,0.000000,2.108875,3.300000,1.000000
Subject 2/Fall/04.mp4#f16-79,Subject 2/Fall/04.mp4,0,2,gmdcsa24,16,79,0.535587,2.644462,3.300000,1.000000
Subject 2/Fall/04.mp4#f32-95,Subject 2/Fall/04.mp4,0,2,gmdcsa24,32,95,1.071175,3.180050,3.300000,1.000000
Subject 2/Fall/04.mp4#f64-127,Subject 2/Fall/04.mp4,1,2,gmdcsa24,64,127,2.142349,4.251224,3.300000,1.000000
Subject 2/Fall/04.mp4#f80-143,Subject 2/Fall/04.mp4,1,2,gmdcsa24,80,143,2.677937,4.786812,3.300000,1.000000
Subject 2/Fall/04.mp4#f96-159,Subject 2/Fall/04.mp4,1,2,gmdcsa24,96,159,3.213524,5.322399,3.300000,1.000000
Subject 2/Fall/04.mp4#f112-175,Subject 2/Fall/04.mp4,1,2,gmdcsa24,112,175,3.749111,5.857986,3.300000,1.000000
Subject 2/Fall/04.mp4#f128-191,Subject 2/Fall/04.mp4,1,2,gmdcsa24,128,191,4.284699,6.393574,3.300000,1.000000
Subject 2/Fall/04.mp4#f144-207,Subject 2/Fall/04.mp4,1,2,gmdcsa24,144,207,4.820286,6.929161,3.300000,1.000000
Subject 2/Fall/04.mp4#f160-223,Subject 2/Fall/04.mp4,1,2,gmdcsa24,160,223,5.355873,7.464748,3.300000,1.000000
Subject 2/Fall/04.mp4#f176-239,Subject 2/Fall/04.mp4,1,2,gmdcsa24,176,239,5.891461,8.000336,3.300000,1.000000
Subject 2/Fall/04.mp4#f192-255,Subject 2/Fall/04.mp4,1,2,gmdcsa24,192,255,6.427048,8.535923,3.300000,1.000000
Subject 2/Fall/04.mp4#f208-271,Subject 2/Fall/04.mp4,1,2,gmdcsa24,208,271,6.962635,9.071510,3.300000,1.000000
Subject 2/Fall/04.mp4#f224-287,Subject 2/Fall/04.mp4,1,2,gmdcsa24,224,287,7.498222,9.607098,3.300000,1.000000
Subject 2/Fall/04.mp4#f240-303,Subject 2/Fall/04.mp4,1,2,gmdcsa24,240,303,8.033810,10.142685,3.300000,1.000000
Subject 2/Fall/05.mp4#f0-63,Subject 2/Fall/05.mp4,1,2,gmdcsa24,0,63,0.000000,2.113129,0.800000,1.000000
Subject 2/Fall/05.mp4#f16-79,Subject 2/Fall/05.mp4,1,2,gmdcsa24,16,79,0.536668,2.649797,0.800000,1.000000
Subject 2/Fall/05.mp4#f32-95,Subject 2/Fall/05.mp4,1,2,gmdcsa24,32,95,1.073335,3.186464,0.800000,1.000000
Subject 2/Fall/05.mp4#f48-111,Subject 2/Fall/05.mp4,1,2,gmdcsa24,48,111,1.610003,3.723132,0.800000,1.000000
Subject 2/Fall/05.mp4#f64-127,Subject 2/Fall/05.mp4,1,2,gmdcsa24,64,127,2.146671,4.259799,0.800000,1.000000
Subject 2/Fall/06.mp4#f16-79,Subject 2/Fall/06.mp4,1,2,gmdcsa24,16,79,0.535758,2.645306,2.100000,1.000000
Subject 2/Fall/06.mp4#f32-95,Subject 2/Fall/06.mp4,1,2,gmdcsa24,32,95,1.071516,3.181064,2.100000,1.000000
Subject 2/Fall/06.mp4#f48-111,Subject 2/Fall/06.mp4,1,2,gmdcsa24,48,111,1.607274,3.716822,2.100000,1.000000
Subject 2/Fall/06.mp4#f64-127,Subject 2/Fall/06.mp4,1,2,gmdcsa24,64,127,2.143032,4.252580,2.100000,1.000000
Subject 2/Fall/06.mp4#f80-143,Subject 2/Fall/06.mp4,1,2,gmdcsa24,80,143,2.678790,4.788338,2.100000,1.000000
Subject 2/Fall/06.mp4#f96-159,Subject 2/Fall/06.mp4,1,2,gmdcsa24,96,159,3.214548,5.324096,2.100000,1.000000
Subject 2/Fall/06.mp4#f112-175,Subject 2/Fall/06.mp4,1,2,gmdcsa24,112,175,3.750307,5.859854,2.100000,1.000000
Subject 2/Fall/06.mp4#f128-191,Subject 2/Fall/06.mp4,1,2,gmdcsa24,128,191,4.286065,6.395612,2.100000,1.000000
Subject 2/Fall/07.mp4#f16-79,Subject 2/Fall/07.mp4,1,2,gmdcsa24,16,79,0.536660,2.649758,2.000000,1.000000
Subject 2/Fall/07.mp4#f32-95,Subject 2/Fall/07.mp4,1,2,gmdcsa24,32,95,1.073320,3.186417,2.000000,1.000000
Subject 2/Fall/07.mp4#f48-111,Subject 2/Fall/07.mp4,1,2,gmdcsa24,48,111,1.609979,3.723077,2.000000,1.000000
Subject 2/Fall/07.mp4#f64-127,Subject 2/Fall/07.mp4,1,2,gmdcsa24,64,127,2.146639,4.259737,2.000000,1.000000
Subject 2/Fall/08.mp4#f0-63,Subject 2/Fall/08.mp4,0,2,gmdcsa24,0,63,0.000000,2.110790,3.200000,1.000000
Subject 2/Fall/08.mp4#f16-79,Subject 2/Fall/08.mp4,0,2,gmdcsa24,16,79,0.536074,2.646864,3.200000,1.000000
Subject 2/Fall/08.mp4#f32-95,Subject 2/Fall/08.mp4,0,2,gmdcsa24,32,95,1.072147,3.182937,3.200000,1.000000
Subject 2/Fall/08.mp4#f48-111,Subject 2/Fall/08.mp4,1,2,gmdcsa24,48,111,1.608221,3.719011,3.200000,1.000000
Subject 2/Fall/08.mp4#f64-127,Subject 2/Fall/08.mp4,1,2,gmdcsa24,64,127,2.144295,4.255085,3.200000,1.000000
