path,label,start_frame,end_frame,scenario,cam,dataset,source_row,pose_path,backend,frames,zero_pose_frames,mean_confidence,source_frames,track_count,primary_track_id,primary_track_coverage
dataset/dataset/chute11/cam2.avi,0,435,465,11,2,mcfd,237,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam2__f435_465.npz,yolo_bytetrack,64,0,0.876918,803,1,4642,1.000000
dataset/dataset/chute11/cam2.avi,1,466,496,11,2,mcfd,238,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam2__f466_496.npz,yolo_bytetrack,64,2,0.814784,803,1,4642,0.967742
dataset/dataset/chute11/cam2.avi,0,497,527,11,2,mcfd,239,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam2__f497_527.npz,yolo_bytetrack,64,2,0.631333,803,1,4642,0.967742
dataset/dataset/chute11/cam3.avi,0,451,481,11,3,mcfd,240,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam3__f451_481.npz,yolo_bytetrack,64,0,0.739502,819,1,4669,1.000000
dataset/dataset/chute11/cam3.avi,1,482,512,11,3,mcfd,241,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam3__f482_512.npz,yolo_bytetrack,64,6,0.665095,819,1,4669,0.903226
dataset/dataset/chute11/cam3.avi,0,513,543,11,3,mcfd,242,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam3__f513_543.npz,yolo_bytetrack,64,64,0.000000,819,0,-1,0.000000
dataset/dataset/chute11/cam4.avi,0,445,475,11,4,mcfd,243,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam4__f445_475.npz,yolo_bytetrack,64,0,0.764216,813,1,4740,1.000000
dataset/dataset/chute11/cam4.avi,1,476,506,11,4,mcfd,244,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam4__f476_506.npz,yolo_bytetrack,64,22,0.486144,813,1,4740,0.645161
dataset/dataset/chute11/cam4.avi,0,507,537,11,4,mcfd,245,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam4__f507_537.npz,yolo_bytetrack,64,64,0.000000,813,0,-1,0.000000
dataset/dataset/chute11/cam5.avi,0,431,461,11,5,mcfd,246,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam5__f431_461.npz,yolo_bytetrack,64,0,0.924169,799,3,4825,1.000000
dataset/dataset/chute11/cam5.avi,1,462,492,11,5,mcfd,247,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam5__f462_492.npz,yolo_bytetrack,64,21,0.295668,799,2,4793,0.677419
dataset/dataset/chute11/cam5.avi,0,493,523,11,5,mcfd,248,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam5__f493_523.npz,yolo_bytetrack,64,22,0.285180,799,1,4793,0.645161
dataset/dataset/chute11/cam6.avi,0,437,467,11,6,mcfd,249,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam6__f437_467.npz,yolo_bytetrack,64,6,0.648839,805,1,4882,0.903226
dataset/dataset/chute11/cam6.avi,1,468,498,11,6,mcfd,250,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam6__f468_498.npz,yolo_bytetrack,64,29,0.389460,805,1,4882,0.548387
dataset/dataset/chute11/cam6.avi,0,499,529,11,6,mcfd,251,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam6__f499_529.npz,yolo_bytetrack,64,64,0.000000,805,0,-1,0.000000
dataset/dataset/chute11/cam7.avi,0,437,467,11,7,mcfd,252,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam7__f437_467.npz,yolo_bytetrack,64,0,0.834330,806,1,4889,1.000000
dataset/dataset/chute11/cam7.avi,1,468,498,11,7,mcfd,253,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam7__f468_498.npz,yolo_bytetrack,64,12,0.569980,806,1,4889,0.806452
dataset/dataset/chute11/cam7.avi,0,499,529,11,7,mcfd,254,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam7__f499_529.npz,yolo_bytetrack,64,64,0.000000,806,0,-1,0.000000
dataset/dataset/chute11/cam8.avi,0,443,473,11,8,mcfd,255,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam8__f443_473.npz,yolo_bytetrack,64,6,0.792661,811,4,4940,0.903226
dataset/dataset/chute11/cam8.avi,1,474,504,11,8,mcfd,256,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam8__f474_504.npz,yolo_bytetrack,64,18,0.607126,811,2,4940,0.709677
dataset/dataset/chute11/cam8.avi,0,505,535,11,8,mcfd,257,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute11__cam8__f505_535.npz,yolo_bytetrack,64,20,0.375519,811,1,4936,0.709677
dataset/dataset/chute12/cam1.avi,0,590,620,12,1,mcfd,258,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam1__f590_620.npz,yolo_bytetrack,64,2,0.695464,937,1,4990,0.967742
dataset/dataset/chute12/cam1.avi,1,621,651,12,1,mcfd,259,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam1__f621_651.npz,yolo_bytetrack,64,0,0.894192,937,1,4990,1.000000
dataset/dataset/chute12/cam1.avi,1,649,679,12,1,mcfd,260,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam1__f649_679.npz,yolo_bytetrack,64,33,0.415918,937,1,4990,0.483871
dataset/dataset/chute12/cam2.avi,0,575,605,12,2,mcfd,261,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam2__f575_605.npz,yolo_bytetrack,64,0,0.702535,922,1,5023,1.000000
dataset/dataset/chute12/cam2.avi,1,606,636,12,2,mcfd,262,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam2__f606_636.npz,yolo_bytetrack,64,0,0.846070,922,1,5023,1.000000
dataset/dataset/chute12/cam2.avi,1,634,664,12,2,mcfd,263,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam2__f634_664.npz,yolo_bytetrack,64,29,0.451140,922,2,5023,0.548387
dataset/dataset/chute12/cam3.avi,0,582,612,12,3,mcfd,264,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam3__f582_612.npz,yolo_bytetrack,64,0,0.697905,929,1,5051,1.000000
dataset/dataset/chute12/cam3.avi,1,613,643,12,3,mcfd,265,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam3__f613_643.npz,yolo_bytetrack,64,6,0.631394,929,1,5051,0.903226
dataset/dataset/chute12/cam3.avi,1,641,671,12,3,mcfd,266,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam3__f641_671.npz,yolo_bytetrack,64,29,0.369312,929,2,5051,0.548387
dataset/dataset/chute12/cam4.avi,0,577,607,12,4,mcfd,267,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam4__f577_607.npz,yolo_bytetrack,64,12,0.594181,924,2,5086,0.806452
dataset/dataset/chute12/cam4.avi,1,608,638,12,4,mcfd,268,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam4__f608_638.npz,yolo_bytetrack,64,2,0.726355,924,1,5086,0.967742
dataset/dataset/chute12/cam4.avi,1,636,666,12,4,mcfd,269,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam4__f636_666.npz,yolo_bytetrack,64,50,0.154373,924,1,5086,0.225806
dataset/dataset/chute12/cam5.avi,0,569,599,12,5,mcfd,270,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam5__f569_599.npz,yolo_bytetrack,64,2,0.763905,916,3,5169,0.967742
dataset/dataset/chute12/cam5.avi,1,600,630,12,5,mcfd,271,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam5__f600_630.npz,yolo_bytetrack,64,0,0.935377,916,2,5169,1.000000
dataset/dataset/chute12/cam5.avi,1,628,658,12,5,mcfd,272,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam5__f628_658.npz,yolo_bytetrack,64,10,0.358882,916,2,5147,0.838710
dataset/dataset/chute12/cam6.avi,0,572,602,12,6,mcfd,273,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam6__f572_602.npz,yolo_bytetrack,64,0,0.798187,919,1,5242,1.000000
dataset/dataset/chute12/cam6.avi,1,603,633,12,6,mcfd,274,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam6__f603_633.npz,yolo_bytetrack,64,0,0.683161,919,1,5242,1.000000
dataset/dataset/chute12/cam6.avi,1,631,661,12,6,mcfd,275,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam6__f631_661.npz,yolo_bytetrack,64,23,0.426958,919,1,5242,0.645161
dataset/dataset/chute12/cam7.avi,0,576,606,12,7,mcfd,276,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam7__f576_606.npz,yolo_bytetrack,64,0,0.914156,923,1,5251,1.000000
dataset/dataset/chute12/cam7.avi,1,607,637,12,7,mcfd,277,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam7__f607_637.npz,yolo_bytetrack,64,0,0.831349,923,1,5251,1.000000
dataset/dataset/chute12/cam7.avi,1,635,665,12,7,mcfd,278,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam7__f635_665.npz,yolo_bytetrack,64,2,0.748648,923,1,5251,0.967742
dataset/dataset/chute12/cam8.avi,0,569,599,12,8,mcfd,279,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam8__f569_599.npz,yolo_bytetrack,64,0,0.874075,916,2,5275,1.000000
dataset/dataset/chute12/cam8.avi,1,600,630,12,8,mcfd,280,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam8__f600_630.npz,yolo_bytetrack,64,0,0.914851,916,2,5275,1.000000
dataset/dataset/chute12/cam8.avi,1,628,658,12,8,mcfd,281,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute12__cam8__f628_658.npz,yolo_bytetrack,64,14,0.665263,916,2,5275,0.774194
dataset/dataset/chute13/cam1.avi,0,703,733,13,1,mcfd,282,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam1__f703_733.npz,yolo_bytetrack,64,25,0.436089,1206,1,5305,0.612903
dataset/dataset/chute13/cam1.avi,1,844,874,13,1,mcfd,283,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam1__f844_874.npz,yolo_bytetrack,64,0,0.805911,1206,1,5305,1.000000
dataset/dataset/chute13/cam2.avi,0,720,750,13,2,mcfd,284,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam2__f720_750.npz,yolo_bytetrack,64,2,0.749355,1223,1,5343,0.967742
dataset/dataset/chute13/cam2.avi,1,861,891,13,2,mcfd,285,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam2__f861_891.npz,yolo_bytetrack,64,0,0.753232,1223,1,5343,1.000000
dataset/dataset/chute13/cam3.avi,0,687,717,13,3,mcfd,286,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam3__f687_717.npz,yolo_bytetrack,64,64,0.000000,1190,0,-1,0.000000
dataset/dataset/chute13/cam3.avi,1,828,858,13,3,mcfd,287,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam3__f828_858.npz,yolo_bytetrack,64,22,0.490560,1190,1,5406,0.645161
dataset/dataset/chute13/cam4.avi,0,694,724,13,4,mcfd,288,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam4__f694_724.npz,yolo_bytetrack,64,60,0.044185,1197,1,5526,0.064516
dataset/dataset/chute13/cam4.avi,1,835,865,13,4,mcfd,289,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam4__f835_865.npz,yolo_bytetrack,64,31,0.423212,1197,2,5535,0.516129
dataset/dataset/chute13/cam5.avi,0,714,744,13,5,mcfd,290,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam5__f714_744.npz,yolo_bytetrack,64,32,0.209965,1217,2,5554,0.516129
dataset/dataset/chute13/cam5.avi,1,855,885,13,5,mcfd,291,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam5__f855_885.npz,yolo_bytetrack,64,0,0.837947,1217,2,5597,1.000000
dataset/dataset/chute13/cam6.avi,0,714,744,13,6,mcfd,292,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam6__f714_744.npz,yolo_bytetrack,64,64,0.000000,1217,0,-1,0.000000
dataset/dataset/chute13/cam6.avi,1,855,885,13,6,mcfd,293,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam6__f855_885.npz,yolo_bytetrack,64,20,0.593956,1217,1,5640,0.677419
dataset/dataset/chute13/cam7.avi,0,723,753,13,7,mcfd,294,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam7__f723_753.npz,yolo_bytetrack,64,64,0.000000,1226,0,-1,0.000000
dataset/dataset/chute13/cam7.avi,1,864,894,13,7,mcfd,295,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam7__f864_894.npz,yolo_bytetrack,64,0,0.847399,1226,1,5721,1.000000
dataset/dataset/chute13/cam8.avi,0,700,730,13,8,mcfd,296,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam8__f700_730.npz,yolo_bytetrack,64,32,0.289904,1203,2,5806,0.483871
dataset/dataset/chute13/cam8.avi,1,841,871,13,8,mcfd,297,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute13__cam8__f841_871.npz,yolo_bytetrack,64,0,0.887098,1203,2,5806,1.000000
dataset/dataset/chute14/cam1.avi,1,1040,1070,14,1,mcfd,298,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam1__f1040_1070.npz,yolo_bytetrack,64,0,0.762289,1499,1,5856,1.000000
dataset/dataset/chute14/cam1.avi,0,1071,1101,14,1,mcfd,299,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam1__f1071_1101.npz,yolo_bytetrack,64,0,0.761019,1499,1,5856,1.000000
dataset/dataset/chute14/cam2.avi,1,1027,1057,14,2,mcfd,300,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam2__f1027_1057.npz,yolo_bytetrack,64,22,0.448985,1486,1,5897,0.645161
dataset/dataset/chute14/cam2.avi,0,1058,1088,14,2,mcfd,301,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam2__f1058_1088.npz,yolo_bytetrack,64,4,0.811512,1486,1,5907,0.935484
dataset/dataset/chute14/cam3.avi,1,1029,1059,14,3,mcfd,302,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam3__f1029_1059.npz,yolo_bytetrack,64,28,0.422129,1488,1,5964,0.548387
dataset/dataset/chute14/cam3.avi,0,1060,1090,14,3,mcfd,303,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam3__f1060_1090.npz,yolo_bytetrack,64,64,0.000000,1488,0,-1,0.000000
dataset/dataset/chute14/cam4.avi,1,991,1021,14,4,mcfd,304,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam4__f991_1021.npz,yolo_bytetrack,64,35,0.380317,1450,2,6074,0.451613
dataset/dataset/chute14/cam4.avi,0,1022,1052,14,4,mcfd,305,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam4__f1022_1052.npz,yolo_bytetrack,64,57,0.073072,1450,1,6062,0.096774
dataset/dataset/chute14/cam5.avi,1,1019,1049,14,5,mcfd,306,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam5__f1019_1049.npz,yolo_bytetrack,64,0,0.795026,1479,2,6186,1.000000
dataset/dataset/chute14/cam5.avi,0,1050,1080,14,5,mcfd,307,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam5__f1050_1080.npz,yolo_bytetrack,64,27,0.449554,1479,3,6186,0.580645
dataset/dataset/chute14/cam6.avi,1,1019,1049,14,6,mcfd,308,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam6__f1019_1049.npz,yolo_bytetrack,64,14,0.618556,1479,1,6276,0.774194
dataset/dataset/chute14/cam6.avi,0,1050,1080,14,6,mcfd,309,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam6__f1050_1080.npz,yolo_bytetrack,64,64,0.000000,1479,0,-1,0.000000
dataset/dataset/chute14/cam7.avi,1,998,1028,14,7,mcfd,310,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam7__f998_1028.npz,yolo_bytetrack,64,10,0.751012,1457,2,6313,0.838710
dataset/dataset/chute14/cam7.avi,0,1029,1059,14,7,mcfd,311,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam7__f1029_1059.npz,yolo_bytetrack,64,64,0.000000,1457,0,-1,0.000000
dataset/dataset/chute14/cam8.avi,1,1005,1035,14,8,mcfd,312,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam8__f1005_1035.npz,yolo_bytetrack,64,0,0.839852,1464,2,6426,1.000000
dataset/dataset/chute14/cam8.avi,0,1036,1066,14,8,mcfd,313,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute14__cam8__f1036_1066.npz,yolo_bytetrack,64,20,0.374135,1464,2,6370,0.677419
dataset/dataset/chute15/cam1.avi,0,739,769,15,1,mcfd,314,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam1__f739_769.npz,yolo_bytetrack,64,0,0.758924,1086,1,6507,1.000000
dataset/dataset/chute15/cam1.avi,1,770,800,15,1,mcfd,315,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam1__f770_800.npz,yolo_bytetrack,64,9,0.543580,1086,1,6507,0.870968
dataset/dataset/chute15/cam2.avi,0,743,773,15,2,mcfd,316,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam2__f743_773.npz,yolo_bytetrack,64,0,0.798862,1090,1,6547,1.000000
dataset/dataset/chute15/cam2.avi,1,774,804,15,2,mcfd,317,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam2__f774_804.npz,yolo_bytetrack,64,29,0.440833,1090,1,6547,0.548387
dataset/dataset/chute15/cam3.avi,0,743,773,15,3,mcfd,318,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam3__f743_773.npz,yolo_bytetrack,64,0,0.804210,1090,1,6572,1.000000
dataset/dataset/chute15/cam3.avi,1,774,804,15,3,mcfd,319,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam3__f774_804.npz,yolo_bytetrack,64,23,0.522782,1090,2,6572,0.645161
dataset/dataset/chute15/cam4.avi,0,739,769,15,4,mcfd,320,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam4__f739_769.npz,yolo_bytetrack,64,8,0.740277,1086,1,6643,0.870968
dataset/dataset/chute15/cam4.avi,1,770,800,15,4,mcfd,321,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam4__f770_800.npz,yolo_bytetrack,64,37,0.367275,1086,1,6643,0.419355
dataset/dataset/chute15/cam5.avi,0,758,788,15,5,mcfd,322,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam5__f758_788.npz,yolo_bytetrack,64,0,0.749416,1105,3,6742,1.000000
dataset/dataset/chute15/cam5.avi,1,789,819,15,5,mcfd,323,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam5__f789_819.npz,yolo_bytetrack,64,12,0.361761,1105,3,6666,0.806452
dataset/dataset/chute15/cam6.avi,0,764,794,15,6,mcfd,324,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam6__f764_794.npz,yolo_bytetrack,64,2,0.780409,1111,1,6795,0.967742
dataset/dataset/chute15/cam6.avi,1,795,825,15,6,mcfd,325,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam6__f795_825.npz,yolo_bytetrack,64,30,0.445580,1111,1,6795,0.516129
dataset/dataset/chute15/cam7.avi,0,747,777,15,7,mcfd,326,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam7__f747_777.npz,yolo_bytetrack,64,0,0.814751,1094,1,6815,1.000000
dataset/dataset/chute15/cam7.avi,1,778,808,15,7,mcfd,327,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam7__f778_808.npz,yolo_bytetrack,64,0,0.764155,1094,1,6815,1.000000
dataset/dataset/chute15/cam8.avi,0,724,754,15,8,mcfd,328,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam8__f724_754.npz,yolo_bytetrack,64,0,0.717275,1071,2,6881,1.000000
dataset/dataset/chute15/cam8.avi,1,755,785,15,8,mcfd,329,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute15__cam8__f755_785.npz,yolo_bytetrack,64,4,0.694706,1071,2,6881,0.935484
dataset/dataset/chute16/cam1.avi,0,403,433,16,1,mcfd,330,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam1__f403_433.npz,yolo_bytetrack,64,0,0.891984,1234,1,6932,1.000000
dataset/dataset/chute16/cam1.avi,0,841,871,16,1,mcfd,331,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam1__f841_871.npz,yolo_bytetrack,64,19,0.408052,1234,1,6945,0.709677
dataset/dataset/chute16/cam1.avi,1,919,949,16,1,mcfd,332,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam1__f919_949.npz,yolo_bytetrack,64,0,0.724681,1234,1,6945,1.000000
dataset/dataset/chute16/cam2.avi,0,409,439,16,2,mcfd,333,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam2__f409_439.npz,yolo_bytetrack,64,23,0.522329,1240,1,6978,0.645161
dataset/dataset/chute16/cam2.avi,0,847,877,16,2,mcfd,334,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam2__f847_877.npz,yolo_bytetrack,64,17,0.538712,1240,1,6978,0.741935
dataset/dataset/chute16/cam2.avi,1,925,955,16,2,mcfd,335,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam2__f925_955.npz,yolo_bytetrack,64,0,0.749334,1240,1,6978,1.000000
dataset/dataset/chute16/cam3.avi,0,380,410,16,3,mcfd,336,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam3__f380_410.npz,yolo_bytetrack,64,0,0.692745,1211,1,6988,1.000000
dataset/dataset/chute16/cam3.avi,0,818,848,16,3,mcfd,337,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam3__f818_848.npz,yolo_bytetrack,64,20,0.574827,1211,1,6988,0.677419
dataset/dataset/chute16/cam3.avi,1,896,926,16,3,mcfd,338,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam3__f896_926.npz,yolo_bytetrack,64,20,0.535293,1211,1,6988,0.677419
dataset/dataset/chute16/cam4.avi,0,382,412,16,4,mcfd,339,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam4__f382_412.npz,yolo_bytetrack,64,0,0.774536,1213,1,7016,1.000000
dataset/dataset/chute16/cam4.avi,0,820,850,16,4,mcfd,340,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam4__f820_850.npz,yolo_bytetrack,64,60,0.049935,1213,1,7024,0.064516
dataset/dataset/chute16/cam4.avi,1,898,928,16,4,mcfd,341,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam4__f898_928.npz,yolo_bytetrack,64,35,0.315456,1213,1,7030,0.451613
dataset/dataset/chute16/cam5.avi,0,392,422,16,5,mcfd,342,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam5__f392_422.npz,yolo_bytetrack,64,2,0.873990,1223,2,7062,0.967742
dataset/dataset/chute16/cam5.avi,0,830,860,16,5,mcfd,343,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam5__f830_860.npz,yolo_bytetrack,64,0,0.535756,1223,2,7071,1.000000
dataset/dataset/chute16/cam5.avi,1,908,938,16,5,mcfd,344,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam5__f908_938.npz,yolo_bytetrack,64,0,0.738055,1223,2,7071,1.000000
dataset/dataset/chute16/cam6.avi,0,389,419,16,6,mcfd,345,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam6__f389_419.npz,yolo_bytetrack,64,0,0.772278,1220,1,7098,1.000000
dataset/dataset/chute16/cam6.avi,0,827,857,16,6,mcfd,346,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam6__f827_857.npz,yolo_bytetrack,64,37,0.337909,1220,1,7107,0.419355
dataset/dataset/chute16/cam6.avi,1,905,935,16,6,mcfd,347,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam6__f905_935.npz,yolo_bytetrack,64,29,0.399342,1220,1,7107,0.548387
dataset/dataset/chute16/cam7.avi,0,383,413,16,7,mcfd,348,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam7__f383_413.npz,yolo_bytetrack,64,0,0.834041,1214,1,7115,1.000000
dataset/dataset/chute16/cam7.avi,0,821,851,16,7,mcfd,349,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam7__f821_851.npz,yolo_bytetrack,64,2,0.765254,1214,1,7115,0.967742
dataset/dataset/chute16/cam7.avi,1,899,929,16,7,mcfd,350,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam7__f899_929.npz,yolo_bytetrack,64,0,0.710594,1214,1,7115,1.000000
dataset/dataset/chute16/cam8.avi,0,383,413,16,8,mcfd,351,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam8__f383_413.npz,yolo_bytetrack,64,2,0.791250,1214,2,7159,0.967742
dataset/dataset/chute16/cam8.avi,0,821,851,16,8,mcfd,352,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam8__f821_851.npz,yolo_bytetrack,64,0,0.579365,1214,2,7159,1.000000
dataset/dataset/chute16/cam8.avi,1,899,929,16,8,mcfd,353,data/poses/yolo_bytetrack/mcfd_t64_c010/dataset__dataset__chute16__cam8__f899_929.npz,yolo_bytetrack,64,0,0.697772,1214,2,7159,1.000000
