path,label,start_frame,end_frame,scenario,cam,dataset,source_row,pose_path,backend,frames,zero_pose_frames,mean_confidence
dataset/dataset/chute12/cam4.avi,1,608,638,12,4,mcfd,268,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam4__f608_638.npz,yolo,64,0,0.722544
dataset/dataset/chute12/cam4.avi,1,636,666,12,4,mcfd,269,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam4__f636_666.npz,yolo,64,14,0.541809
dataset/dataset/chute12/cam5.avi,0,569,599,12,5,mcfd,270,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam5__f569_599.npz,yolo,64,0,0.413025
dataset/dataset/chute12/cam5.avi,1,600,630,12,5,mcfd,271,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam5__f600_630.npz,yolo,64,0,0.523457
dataset/dataset/chute12/cam5.avi,1,628,658,12,5,mcfd,272,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam5__f628_658.npz,yolo,64,2,0.515840
dataset/dataset/chute12/cam6.avi,0,572,602,12,6,mcfd,273,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam6__f572_602.npz,yolo,64,0,0.798187
dataset/dataset/chute12/cam6.avi,1,603,633,12,6,mcfd,274,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam6__f603_633.npz,yolo,64,0,0.683161
dataset/dataset/chute12/cam6.avi,1,631,661,12,6,mcfd,275,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam6__f631_661.npz,yolo,64,19,0.469192
dataset/dataset/chute12/cam7.avi,0,576,606,12,7,mcfd,276,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam7__f576_606.npz,yolo,64,0,0.914156
dataset/dataset/chute12/cam7.avi,1,607,637,12,7,mcfd,277,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam7__f607_637.npz,yolo,64,0,0.831349
dataset/dataset/chute12/cam7.avi,1,635,665,12,7,mcfd,278,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam7__f635_665.npz,yolo,64,0,0.770513
dataset/dataset/chute12/cam8.avi,0,569,599,12,8,mcfd,279,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam8__f569_599.npz,yolo,64,0,0.874075
dataset/dataset/chute12/cam8.avi,1,600,630,12,8,mcfd,280,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam8__f600_630.npz,yolo,64,0,0.914851
dataset/dataset/chute12/cam8.avi,1,628,658,12,8,mcfd,281,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam8__f628_658.npz,yolo,64,2,0.768252
dataset/dataset/chute13/cam1.avi,0,703,733,13,1,mcfd,282,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam1__f703_733.npz,yolo,64,21,0.470796
dataset/dataset/chute13/cam1.avi,1,844,874,13,1,mcfd,283,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam1__f844_874.npz,yolo,64,0,0.805911
dataset/dataset/chute13/cam2.avi,0,720,750,13,2,mcfd,284,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam2__f720_750.npz,yolo,64,2,0.749355
dataset/dataset/chute13/cam2.avi,1,861,891,13,2,mcfd,285,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam2__f861_891.npz,yolo,64,0,0.753232
dataset/dataset/chute13/cam3.avi,0,687,717,13,3,mcfd,286,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam3__f687_717.npz,yolo,64,56,0.038268
dataset/dataset/chute13/cam3.avi,1,828,858,13,3,mcfd,287,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam3__f828_858.npz,yolo,64,12,0.391550
dataset/dataset/chute13/cam4.avi,0,694,724,13,4,mcfd,288,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam4__f694_724.npz,yolo,64,26,0.402531
dataset/dataset/chute13/cam4.avi,1,835,865,13,4,mcfd,289,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam4__f835_865.npz,yolo,64,4,0.657671
dataset/dataset/chute13/cam5.avi,0,714,744,13,5,mcfd,290,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam5__f714_744.npz,yolo,64,2,0.372272
dataset/dataset/chute13/cam5.avi,1,855,885,13,5,mcfd,291,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam5__f855_885.npz,yolo,64,0,0.505509
dataset/dataset/chute13/cam6.avi,0,714,744,13,6,mcfd,292,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam6__f714_744.npz,yolo,64,64,0.000000
dataset/dataset/chute13/cam6.avi,1,855,885,13,6,mcfd,293,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam6__f855_885.npz,yolo,64,16,0.635628
dataset/dataset/chute13/cam7.avi,0,723,753,13,7,mcfd,294,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam7__f723_753.npz,yolo,64,43,0.196242
dataset/dataset/chute13/cam7.avi,1,864,894,13,7,mcfd,295,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam7__f864_894.npz,yolo,64,0,0.847399
dataset/dataset/chute13/cam8.avi,0,700,730,13,8,mcfd,296,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam8__f700_730.npz,yolo,64,2,0.561839
dataset/dataset/chute13/cam8.avi,1,841,871,13,8,mcfd,297,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute13__cam8__f841_871.npz,yolo,64,0,0.887098
dataset/dataset/chute14/cam1.avi,1,1040,1070,14,1,mcfd,298,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam1__f1040_1070.npz,yolo,64,0,0.762289
dataset/dataset/chute14/cam1.avi,0,1071,1101,14,1,mcfd,299,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam1__f1071_1101.npz,yolo,64,0,0.761019
dataset/dataset/chute14/cam2.avi,1,1027,1057,14,2,mcfd,300,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam2__f1027_1057.npz,yolo,64,6,0.627796
dataset/dataset/chute14/cam2.avi,0,1058,1088,14,2,mcfd,301,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam2__f1058_1088.npz,yolo,64,0,0.859341
dataset/dataset/chute14/cam3.avi,1,1029,1059,14,3,mcfd,302,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam3__f1029_1059.npz,yolo,64,14,0.530266
dataset/dataset/chute14/cam3.avi,0,1060,1090,14,3,mcfd,303,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam3__f1060_1090.npz,yolo,64,38,0.199572
dataset/dataset/chute14/cam4.avi,1,991,1021,14,4,mcfd,304,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam4__f991_1021.npz,yolo,64,0,0.713651
dataset/dataset/chute14/cam4.avi,0,1022,1052,14,4,mcfd,305,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam4__f1022_1052.npz,yolo,64,10,0.563521
dataset/dataset/chute14/cam5.avi,1,1019,1049,14,5,mcfd,306,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam5__f1019_1049.npz,yolo,64,0,0.379810
dataset/dataset/chute14/cam5.avi,0,1050,1080,14,5,mcfd,307,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam5__f1050_1080.npz,yolo,64,0,0.260276
dataset/dataset/chute14/cam6.avi,1,1019,1049,14,6,mcfd,308,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam6__f1019_1049.npz,yolo,64,12,0.637992
dataset/dataset/chute14/cam6.avi,0,1050,1080,14,6,mcfd,309,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam6__f1050_1080.npz,yolo,64,64,0.000000
dataset/dataset/chute14/cam7.avi,1,998,1028,14,7,mcfd,310,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam7__f998_1028.npz,yolo,64,4,0.830628
dataset/dataset/chute14/cam7.avi,0,1029,1059,14,7,mcfd,311,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam7__f1029_1059.npz,yolo,64,49,0.179948
dataset/dataset/chute14/cam8.avi,1,1005,1035,14,8,mcfd,312,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam8__f1005_1035.npz,yolo,64,0,0.839852
dataset/dataset/chute14/cam8.avi,0,1036,1066,14,8,mcfd,313,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute14__cam8__f1036_1066.npz,yolo,64,0,0.584184
dataset/dataset/chute15/cam1.avi,0,739,769,15,1,mcfd,314,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam1__f739_769.npz,yolo,64,0,0.758924
dataset/dataset/chute15/cam1.avi,1,770,800,15,1,mcfd,315,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam1__f770_800.npz,yolo,64,3,0.595135
dataset/dataset/chute15/cam2.avi,0,743,773,15,2,mcfd,316,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam2__f743_773.npz,yolo,64,0,0.798862
dataset/dataset/chute15/cam2.avi,1,774,804,15,2,mcfd,317,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam2__f774_804.npz,yolo,64,17,0.566530
dataset/dataset/chute15/cam3.avi,0,743,773,15,3,mcfd,318,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam3__f743_773.npz,yolo,64,0,0.724599
dataset/dataset/chute15/cam3.avi,1,774,804,15,3,mcfd,319,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam3__f774_804.npz,yolo,64,14,0.630953
dataset/dataset/chute15/cam4.avi,0,739,769,15,4,mcfd,320,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam4__f739_769.npz,yolo,64,2,0.750250
dataset/dataset/chute15/cam4.avi,1,770,800,15,4,mcfd,321,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam4__f770_800.npz,yolo,64,24,0.497200
dataset/dataset/chute15/cam5.avi,0,758,788,15,5,mcfd,322,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam5__f758_788.npz,yolo,64,0,0.346102
dataset/dataset/chute15/cam5.avi,1,789,819,15,5,mcfd,323,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam5__f789_819.npz,yolo,64,0,0.280797
dataset/dataset/chute15/cam6.avi,0,764,794,15,6,mcfd,324,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam6__f764_794.npz,yolo,64,2,0.780409
dataset/dataset/chute15/cam6.avi,1,795,825,15,6,mcfd,325,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam6__f795_825.npz,yolo,64,20,0.549433
dataset/dataset/chute15/cam7.avi,0,747,777,15,7,mcfd,326,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam7__f747_777.npz,yolo,64,0,0.814751
dataset/dataset/chute15/cam7.avi,1,778,808,15,7,mcfd,327,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam7__f778_808.npz,yolo,64,0,0.764155
dataset/dataset/chute15/cam8.avi,0,724,754,15,8,mcfd,328,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam8__f724_754.npz,yolo,64,0,0.718124
dataset/dataset/chute15/cam8.avi,1,755,785,15,8,mcfd,329,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute15__cam8__f755_785.npz,yolo,64,0,0.732120
dataset/dataset/chute16/cam1.avi,0,403,433,16,1,mcfd,330,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam1__f403_433.npz,yolo,64,0,0.892663
dataset/dataset/chute16/cam1.avi,0,841,871,16,1,mcfd,331,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam1__f841_871.npz,yolo,64,0,0.593091
dataset/dataset/chute16/cam1.avi,1,919,949,16,1,mcfd,332,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam1__f919_949.npz,yolo,64,0,0.724681
dataset/dataset/chute16/cam2.avi,0,409,439,16,2,mcfd,333,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam2__f409_439.npz,yolo,64,13,0.584139
dataset/dataset/chute16/cam2.avi,0,847,877,16,2,mcfd,334,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam2__f847_877.npz,yolo,64,4,0.679770
dataset/dataset/chute16/cam2.avi,1,925,955,16,2,mcfd,335,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam2__f925_955.npz,yolo,64,0,0.749334
dataset/dataset/chute16/cam3.avi,0,380,410,16,3,mcfd,336,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam3__f380_410.npz,yolo,64,0,0.692745
dataset/dataset/chute16/cam3.avi,0,818,848,16,3,mcfd,337,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam3__f818_848.npz,yolo,64,4,0.597864
dataset/dataset/chute16/cam3.avi,1,896,926,16,3,mcfd,338,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam3__f896_926.npz,yolo,64,16,0.513879
dataset/dataset/chute16/cam4.avi,0,382,412,16,4,mcfd,339,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam4__f382_412.npz,yolo,64,0,0.774536
dataset/dataset/chute16/cam4.avi,0,820,850,16,4,mcfd,340,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam4__f820_850.npz,yolo,64,26,0.456585
dataset/dataset/chute16/cam4.avi,1,898,928,16,4,mcfd,341,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam4__f898_928.npz,yolo,64,23,0.436221
dataset/dataset/chute16/cam5.avi,0,392,422,16,5,mcfd,342,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam5__f392_422.npz,yolo,64,0,0.454425
dataset/dataset/chute16/cam5.avi,0,830,860,16,5,mcfd,343,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam5__f830_860.npz,yolo,64,0,0.443902
dataset/dataset/chute16/cam5.avi,1,908,938,16,5,mcfd,344,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam5__f908_938.npz,yolo,64,0,0.447099
dataset/dataset/chute16/cam6.avi,0,389,419,16,6,mcfd,345,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam6__f389_419.npz,yolo,64,0,0.772278
dataset/dataset/chute16/cam6.avi,0,827,857,16,6,mcfd,346,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam6__f827_857.npz,yolo,64,22,0.520375
dataset/dataset/chute16/cam6.avi,1,905,935,16,6,mcfd,347,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam6__f905_935.npz,yolo,64,27,0.418140
dataset/dataset/chute16/cam7.avi,0,383,413,16,7,mcfd,348,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam7__f383_413.npz,yolo,64,0,0.834041
dataset/dataset/chute16/cam7.avi,0,821,851,16,7,mcfd,349,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam7__f821_851.npz,yolo,64,0,0.784487
dataset/dataset/chute16/cam7.avi,1,899,929,16,7,mcfd,350,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam7__f899_929.npz,yolo,64,0,0.709324
dataset/dataset/chute16/cam8.avi,0,383,413,16,8,mcfd,351,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam8__f383_413.npz,yolo,64,0,0.790878
dataset/dataset/chute16/cam8.avi,0,821,851,16,8,mcfd,352,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam8__f821_851.npz,yolo,64,0,0.579603
dataset/dataset/chute16/cam8.avi,1,899,929,16,8,mcfd,353,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute16__cam8__f899_929.npz,yolo,64,0,0.697314
dataset/dataset/chute17/cam1.avi,0,362,392,17,1,mcfd,354,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam1__f362_392.npz,yolo,64,0,0.653125
dataset/dataset/chute17/cam1.avi,1,756,786,17,1,mcfd,355,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam1__f756_786.npz,yolo,64,33,0.346470
dataset/dataset/chute17/cam2.avi,0,367,397,17,2,mcfd,356,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam2__f367_397.npz,yolo,64,0,0.659926
dataset/dataset/chute17/cam2.avi,1,761,791,17,2,mcfd,357,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam2__f761_791.npz,yolo,64,9,0.597347
dataset/dataset/chute17/cam3.avi,0,356,386,17,3,mcfd,358,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam3__f356_386.npz,yolo,64,4,0.465056
dataset/dataset/chute17/cam3.avi,1,750,780,17,3,mcfd,359,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam3__f750_780.npz,yolo,64,8,0.600621
dataset/dataset/chute17/cam4.avi,0,341,371,17,4,mcfd,360,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam4__f341_371.npz,yolo,64,15,0.628706
dataset/dataset/chute17/cam4.avi,1,735,765,17,4,mcfd,361,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam4__f735_765.npz,yolo,64,17,0.545849
dataset/dataset/chute17/cam5.avi,0,351,381,17,5,mcfd,362,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam5__f351_381.npz,yolo,64,0,0.463477
dataset/dataset/chute17/cam5.avi,1,745,775,17,5,mcfd,363,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam5__f745_775.npz,yolo,64,0,0.449660
dataset/dataset/chute17/cam6.avi,0,341,371,17,6,mcfd,364,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam6__f341_371.npz,yolo,64,39,0.300906
dataset/dataset/chute17/cam6.avi,1,735,765,17,6,mcfd,365,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam6__f735_765.npz,yolo,64,46,0.195484
dataset/dataset/chute17/cam7.avi,0,370,400,17,7,mcfd,366,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam7__f370_400.npz,yolo,64,0,0.736989
dataset/dataset/chute17/cam7.avi,1,764,794,17,7,mcfd,367,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam7__f764_794.npz,yolo,64,2,0.739545
dataset/dataset/chute17/cam8.avi,0,359,389,17,8,mcfd,368,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam8__f359_389.npz,yolo,64,0,0.644928
dataset/dataset/chute17/cam8.avi,1,753,783,17,8,mcfd,369,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute17__cam8__f753_783.npz,yolo,64,0,0.690419
dataset/dataset/chute18/cam1.avi,0,629,659,18,1,mcfd,370,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam1__f629_659.npz,yolo,64,0,0.703813
dataset/dataset/chute18/cam1.avi,1,670,700,18,1,mcfd,371,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam1__f670_700.npz,yolo,64,0,0.747988
dataset/dataset/chute18/cam2.avi,0,635,665,18,2,mcfd,372,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam2__f635_665.npz,yolo,64,64,0.000000
dataset/dataset/chute18/cam2.avi,1,676,706,18,2,mcfd,373,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam2__f676_706.npz,yolo,64,8,0.584436
dataset/dataset/chute18/cam3.avi,0,615,645,18,3,mcfd,374,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam3__f615_645.npz,yolo,64,6,0.612347
dataset/dataset/chute18/cam3.avi,1,656,686,18,3,mcfd,375,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam3__f656_686.npz,yolo,64,6,0.636741
dataset/dataset/chute18/cam4.avi,0,530,560,18,4,mcfd,376,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam4__f530_560.npz,yolo,64,2,0.711111
dataset/dataset/chute18/cam4.avi,1,571,601,18,4,mcfd,377,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam4__f571_601.npz,yolo,64,8,0.608879
dataset/dataset/chute18/cam5.avi,0,615,645,18,5,mcfd,378,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam5__f615_645.npz,yolo,64,0,0.545825
dataset/dataset/chute18/cam5.avi,1,656,686,18,5,mcfd,379,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam5__f656_686.npz,yolo,64,0,0.703497
dataset/dataset/chute18/cam6.avi,0,638,668,18,6,mcfd,380,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam6__f638_668.npz,yolo,64,36,0.344563
dataset/dataset/chute18/cam6.avi,1,679,709,18,6,mcfd,381,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam6__f679_709.npz,yolo,64,37,0.321221
dataset/dataset/chute18/cam7.avi,0,638,668,18,7,mcfd,382,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam7__f638_668.npz,yolo,64,23,0.471272
dataset/dataset/chute18/cam7.avi,1,679,709,18,7,mcfd,383,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam7__f679_709.npz,yolo,64,2,0.696271
dataset/dataset/chute18/cam8.avi,0,607,637,18,8,mcfd,384,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam8__f607_637.npz,yolo,64,0,0.728799
dataset/dataset/chute18/cam8.avi,1,648,678,18,8,mcfd,385,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute18__cam8__f648_678.npz,yolo,64,0,0.735915
dataset/dataset/chute19/cam1.avi,0,439,469,19,1,mcfd,386,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam1__f439_469.npz,yolo,64,0,0.867103
dataset/dataset/chute19/cam1.avi,0,487,517,19,1,mcfd,387,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam1__f487_517.npz,yolo,64,0,0.748969
dataset/dataset/chute19/cam1.avi,1,519,549,19,1,mcfd,388,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam1__f519_549.npz,yolo,64,0,0.676393
dataset/dataset/chute19/cam1.avi,1,549,579,19,1,mcfd,389,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam1__f549_579.npz,yolo,64,0,0.646738
dataset/dataset/chute19/cam1.avi,1,579,609,19,1,mcfd,390,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam1__f579_609.npz,yolo,64,0,0.675134
dataset/dataset/chute19/cam2.avi,0,447,477,19,2,mcfd,391,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam2__f447_477.npz,yolo,64,0,0.898472
dataset/dataset/chute19/cam2.avi,0,495,525,19,2,mcfd,392,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam2__f495_525.npz,yolo,64,0,0.858528
dataset/dataset/chute19/cam2.avi,1,527,557,19,2,mcfd,393,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam2__f527_557.npz,yolo,64,0,0.807170
dataset/dataset/chute19/cam2.avi,1,557,587,19,2,mcfd,394,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam2__f557_587.npz,yolo,64,0,0.700392
dataset/dataset/chute19/cam2.avi,1,587,617,19,2,mcfd,395,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam2__f587_617.npz,yolo,64,0,0.695602
dataset/dataset/chute19/cam3.avi,0,436,466,19,3,mcfd,396,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam3__f436_466.npz,yolo,64,0,0.762174
dataset/dataset/chute19/cam3.avi,0,484,514,19,3,mcfd,397,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam3__f484_514.npz,yolo,64,0,0.798706
dataset/dataset/chute19/cam3.avi,1,516,546,19,3,mcfd,398,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam3__f516_546.npz,yolo,64,0,0.697849
dataset/dataset/chute19/cam3.avi,1,546,576,19,3,mcfd,399,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam3__f546_576.npz,yolo,64,23,0.370760
dataset/dataset/chute19/cam3.avi,1,576,606,19,3,mcfd,400,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute19__cam3__f576_606.npz,yolo,64,48,0.123083
