path,label,start,end,subject,cam,dataset
Subject9/Activity10/Trial3/Subject9Activity10Trial3Camera2,9,0.0,29.935668,9,2,up_fall
Subject9/Activity11/Trial1/Subject9Activity11Trial1Camera2,6,0.0,59.926964,9,2,up_fall
Subject9/Activity11/Trial2/Subject9Activity11Trial2Camera2,6,0.0,59.932345,9,2,up_fall
Subject9/Activity11/Trial3/Subject9Activity11Trial3Camera2,6,0.0,59.95625,9,2,up_fall
Subject9/Activity2/Trial1/Subject9Activity2Trial1Camera2,8,0.0,1.090379,9,2,up_fall
Subject9/Activity2/Trial2/Subject9Activity2Trial2Camera2,8,0.0,1.206931,9,2,up_fall
Subject9/Activity2/Trial3/Subject9Activity2Trial3Camera2,8,0.0,0.667409,9,2,up_fall
Subject9/Activity3/Trial1/Subject9Activity3Trial1Camera2,8,0.0,1.09097,9,2,up_fall
Subject9/Activity3/Trial2/Subject9Activity3Trial2Camera2,8,0.0,0.77847,9,2,up_fall
Subject9/Activity3/Trial3/Subject9Activity3Trial3Camera2,8,0.0,0.878839,9,2,up_fall
Subject9/Activity4/Trial1/Subject9Activity4Trial1Camera2,8,0.0,0.73681,9,2,up_fall
Subject9/Activity4/Trial2/Subject9Activity4Trial2Camera2,8,0.0,1.02847,9,2,up_fall
Subject9/Activity4/Trial3/Subject9Activity4Trial3Camera2,8,0.0,0.914468,9,2,up_fall
Subject9/Activity5/Trial1/Subject9Activity5Trial1Camera2,8,0.0,0.73681,9,2,up_fall
Subject9/Activity5/Trial2/Subject9Activity5Trial2Camera2,8,0.0,0.57014,9,2,up_fall
Subject9/Activity5/Trial3/Subject9Activity5Trial3Camera2,8,0.0,0.75764,9,2,up_fall
Subject9/Activity7/Trial1/Subject9Activity7Trial1Camera2,8,0.0,59.895476,9,2,up_fall
Subject9/Activity7/Trial2/Subject9Activity7Trial2Camera2,8,0.0,59.928524,9,2,up_fall
Subject9/Activity7/Trial3/Subject9Activity7Trial3Camera2,8,0.0,59.96984,9,2,up_fall
Subject9/Activity8/Trial1/Subject9Activity8Trial1Camera2,4,0.0,59.940916,9,2,up_fall
Subject9/Activity8/Trial2/Subject9Activity8Trial2Camera2,4,0.0,59.954571,9,2,up_fall
Subject9/Activity8/Trial3/Subject9Activity8Trial3Camera2,4,0.0,59.933001,9,2,up_fall
Subject9/Activity9/Trial1/Subject9Activity9Trial1Camera2,8,0.0,0.740074,9,2,up_fall
Subject9/Activity9/Trial2/Subject9Activity9Trial2Camera2,8,0.0,0.685357,9,2,up_fall
Subject9/Activity9/Trial3/Subject9Activity9Trial3Camera2,8,0.0,0.819312,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,8,0.0,2.19514,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,0.0,4.88264,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,0.0,3.15347,9,2,up_fall
Subject9/Activity5/Trial2/Subject9Activity5Trial2Camera2,1,0.57,3.25764,9,2,up_fall
Subject9/Activity1/Trial1/Subject9Activity1Trial1Camera2,1,0.653,3.73681,9,2,up_fall
Subject9/Activity2/Trial3/Subject9Activity2Trial3Camera2,1,0.712529,2.84097,9,2,up_fall
Subject9/Activity4/Trial1/Subject9Activity4Trial1Camera2,1,0.737,3.40347,9,2,up_fall
Subject9/Activity5/Trial1/Subject9Activity5Trial1Camera2,1,0.737,4.13264,9,2,up_fall
Subject9/Activity5/Trial3/Subject9Activity5Trial3Camera2,1,0.758,3.24857,9,2,up_fall
Subject9/Activity9/Trial2/Subject9Activity9Trial2Camera2,9,0.759558,3.170761,9,2,up_fall
Subject9/Activity3/Trial2/Subject9Activity3Trial2Camera2,1,0.778,3.59097,9,2,up_fall
Subject9/Activity9/Trial1/Subject9Activity9Trial1Camera2,9,0.787702,3.505747,9,2,up_fall
Subject9/Activity9/Trial3/Subject9Activity9Trial3Camera2,9,0.85942,3.013789,9,2,up_fall
Subject9/Activity4/Trial3/Subject9Activity4Trial3Camera2,1,0.914,3.27847,9,2,up_fall
Subject9/Activity3/Trial3/Subject9Activity3Trial3Camera2,1,0.935993,4.09097,9,2,up_fall
Subject9/Activity1/Trial2/Subject9Activity1Trial2Camera2,1,1.003136,3.07014,9,2,up_fall
Subject9/Activity4/Trial2/Subject9Activity4Trial2Camera2,1,1.028,3.00764,9,2,up_fall
Subject9/Activity3/Trial1/Subject9Activity3Trial1Camera2,1,1.091,4.48681,9,2,up_fall
Subject9/Activity2/Trial1/Subject9Activity2Trial1Camera2,1,1.161065,3.98764,9,2,up_fall
Subject9/Activity1/Trial3/Subject9Activity1Trial3Camera2,1,1.210153,2.30487,9,2,up_fall
Subject9/Activity2/Trial2/Subject9Activity2Trial2Camera2,1,1.25506,3.40347,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,2.195,6.75764,9,2,up_fall
Subject9/Activity1/Trial3/Subject9Activity1Trial3Camera2,6,2.410648,9.959643,9,2,up_fall
Subject9/Activity2/Trial3/Subject9Activity2Trial3Camera2,2,2.841,9.72425,9,2,up_fall
Subject9/Activity4/Trial2/Subject9Activity4Trial2Camera2,2,3.008,9.91467,9,2,up_fall
Subject9/Activity9/Trial3/Subject9Activity9Trial3Camera2,8,3.059911,9.941279,9,2,up_fall
Subject9/Activity1/Trial2/Subject9Activity1Trial2Camera2,2,3.07,9.89863,9,2,up_fall
Subject9/Activity9/Trial2/Subject9Activity9Trial2Camera2,8,3.218389,9.959626,9,2,up_fall
Subject9/Activity5/Trial2/Subject9Activity5Trial2Camera2,2,3.258,9.95221,9,2,up_fall
Subject9/Activity4/Trial3/Subject9Activity4Trial3Camera2,2,3.278,9.93146,9,2,up_fall
Subject9/Activity5/Trial3/Subject9Activity5Trial3Camera2,2,3.295192,9.912268,9,2,up_fall
Subject9/Activity2/Trial2/Subject9Activity2Trial2Camera2,2,3.403,9.89953,9,2,up_fall
Subject9/Activity4/Trial1/Subject9Activity4Trial1Camera2,2,3.403,9.92217,9,2,up_fall
Subject9/Activity9/Trial1/Subject9Activity9Trial1Camera2,8,3.551871,9.865034,9,2,up_fall
Subject9/Activity3/Trial2/Subject9Activity3Trial2Camera2,2,3.591,9.8916,9,2,up_fall
Subject9/Activity1/Trial1/Subject9Activity1Trial1Camera2,2,3.737,9.94347,9,2,up_fall
Subject9/Activity2/Trial1/Subject9Activity2Trial1Camera2,6,4.00764,9.9178,9,2,up_fall
Subject9/Activity3/Trial3/Subject9Activity3Trial3Camera2,2,4.091,9.95051,9,2,up_fall
Subject9/Activity5/Trial1/Subject9Activity5Trial1Camera2,2,4.133,9.97783,9,2,up_fall
Subject9/Activity3/Trial1/Subject9Activity3Trial1Camera2,2,4.487,9.93353,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,6.445,15.90347,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,8.07,18.15347,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,9.153,16.75764,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,18.591,28.29931,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,19.487,29.71597,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,21.362,30.50764,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,31.57,38.61181,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,33.133,42.13264,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,33.32,43.23681,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,41.028,50.36181,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,44.799,54.27847,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,46.32,56.11181,9,2,up_fall
Subject9/Activity6/Trial3/Subject9Activity6Trial3Camera2,0,53.362,59.93931,9,2,up_fall
Subject9/Activity6/Trial2/Subject9Activity6Trial2Camera2,0,57.07,59.87931,9,2,up_fall
Subject9/Activity6/Trial1/Subject9Activity6Trial1Camera2,0,59.299,59.932,9,2,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera1,8,0.0,0.51751,10,1,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera1,8,0.0,0.49782,10,1,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera1,8,0.0,0.40479,10,1,up_fall
Subject10/Activity10/Trial1/Subject10Activity10Trial1Camera1,9,0.0,29.921716,10,1,up_fall
Subject10/Activity10/Trial2/Subject10Activity10Trial2Camera1,9,0.0,29.919214,10,1,up_fall
Subject10/Activity10/Trial3/Subject10Activity10Trial3Camera1,9,0.0,29.949463,10,1,up_fall
Subject10/Activity11/Trial1/Subject10Activity11Trial1Camera1,6,0.0,59.924562,10,1,up_fall
Subject10/Activity11/Trial2/Subject10Activity11Trial2Camera1,6,0.0,59.921351,10,1,up_fall
Subject10/Activity11/Trial3/Subject10Activity11Trial3Camera1,6,0.0,59.952012,10,1,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera1,8,0.0,0.39691,10,1,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera1,8,0.0,0.47452,10,1,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera1,8,0.0,0.60648,10,1,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera1,8,0.0,0.454785,10,1,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera1,8,0.0,0.77656,10,1,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera1,8,0.0,0.56062,10,1,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera1,8,0.0,0.5875,10,1,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera1,8,0.0,0.65119,10,1,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera1,8,0.0,0.57154,10,1,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera1,8,0.0,0.3685029999999999,10,1,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera1,8,0.0,0.61346,10,1,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera1,8,0.0,0.61829,10,1,up_fall
Subject10/Activity6/Trial1/Subject10Activity6Trial1Camera1,0,0.0,59.903737,10,1,up_fall
Subject10/Activity6/Trial2/Subject10Activity6Trial2Camera1,0,0.0,59.932025,10,1,up_fall
Subject10/Activity6/Trial3/Subject10Activity6Trial3Camera1,0,0.0,59.935761,10,1,up_fall
Subject10/Activity7/Trial1/Subject10Activity7Trial1Camera1,8,0.0,59.968158,10,1,up_fall
Subject10/Activity7/Trial2/Subject10Activity7Trial2Camera1,8,0.0,59.969166,10,1,up_fall
Subject10/Activity7/Trial3/Subject10Activity7Trial3Camera1,8,0.0,59.959995,10,1,up_fall
Subject10/Activity8/Trial1/Subject10Activity8Trial1Camera1,4,0.0,59.938355,10,1,up_fall
Subject10/Activity8/Trial2/Subject10Activity8Trial2Camera1,4,0.0,59.935495,10,1,up_fall
Subject10/Activity8/Trial3/Subject10Activity8Trial3Camera1,4,0.0,59.910408,10,1,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera1,8,0.0,0.47713,10,1,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera1,8,0.0,0.55115,10,1,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera1,8,0.0,0.31137,10,1,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera1,9,0.311,3.051,10,1,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera1,1,0.369,2.609,10,1,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera1,1,0.397,1.677,10,1,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera1,1,0.405,1.965,10,1,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera1,1,0.455,2.135,10,1,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera1,9,0.471275,3.46601,10,1,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera1,1,0.475,1.435,10,1,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera1,1,0.498,2.238,10,1,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera1,1,0.518,2.478,10,1,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera1,9,0.551,3.291,10,1,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera1,1,0.561,2.321,10,1,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera1,1,0.572,2.172,10,1,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera1,1,0.588,2.127,10,1,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera1,1,0.606,1.606,10,1,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera1,1,0.613,2.293,10,1,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera1,1,0.618,2.038,10,1,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera1,1,0.651,2.391,10,1,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera1,1,0.777,2.477,10,1,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera1,9,1.435,9.875,10,1,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera1,9,1.606,9.946,10,1,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera1,9,1.677,9.917,10,1,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera1,2,1.965,9.865,10,1,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera1,2,2.038,9.918,10,1,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera1,2,2.127,9.907,10,1,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera1,6,2.135,9.895,10,1,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera1,2,2.172,9.932,10,1,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera1,2,2.238,9.878,10,1,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera1,2,2.293,9.933,10,1,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera1,2,2.321,9.901,10,1,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera1,2,2.391,9.891,10,1,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera1,2,2.477,9.937,10,1,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera1,2,2.478,9.898,10,1,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera1,2,2.609,9.929,10,1,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera1,8,3.051,9.711,10,1,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera1,8,3.291,9.931,10,1,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera1,8,3.4706300000000003,9.871704,10,1,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera2,8,0.0,0.51751,10,2,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera2,8,0.0,0.49782,10,2,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera2,8,0.0,0.40479,10,2,up_fall
Subject10/Activity10/Trial1/Subject10Activity10Trial1Camera2,9,0.0,29.921716,10,2,up_fall
Subject10/Activity10/Trial2/Subject10Activity10Trial2Camera2,9,0.0,29.919214,10,2,up_fall
Subject10/Activity10/Trial3/Subject10Activity10Trial3Camera2,9,0.0,29.949463,10,2,up_fall
Subject10/Activity11/Trial1/Subject10Activity11Trial1Camera2,6,0.0,59.924562,10,2,up_fall
Subject10/Activity11/Trial2/Subject10Activity11Trial2Camera2,6,0.0,59.921351,10,2,up_fall
Subject10/Activity11/Trial3/Subject10Activity11Trial3Camera2,6,0.0,59.952012,10,2,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera2,8,0.0,0.39691,10,2,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera2,8,0.0,0.47452,10,2,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera2,8,0.0,0.60648,10,2,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera2,8,0.0,0.454785,10,2,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera2,8,0.0,0.77656,10,2,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera2,8,0.0,0.56062,10,2,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera2,8,0.0,0.5875,10,2,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera2,8,0.0,0.65119,10,2,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera2,8,0.0,0.57154,10,2,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera2,8,0.0,0.3685029999999999,10,2,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera2,8,0.0,0.61346,10,2,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera2,8,0.0,0.61829,10,2,up_fall
Subject10/Activity6/Trial1/Subject10Activity6Trial1Camera2,0,0.0,59.903737,10,2,up_fall
Subject10/Activity6/Trial2/Subject10Activity6Trial2Camera2,0,0.0,59.932025,10,2,up_fall
Subject10/Activity6/Trial3/Subject10Activity6Trial3Camera2,0,0.0,59.935761,10,2,up_fall
Subject10/Activity7/Trial1/Subject10Activity7Trial1Camera2,8,0.0,59.968158,10,2,up_fall
Subject10/Activity7/Trial2/Subject10Activity7Trial2Camera2,8,0.0,59.969166,10,2,up_fall
Subject10/Activity7/Trial3/Subject10Activity7Trial3Camera2,8,0.0,59.959995,10,2,up_fall
Subject10/Activity8/Trial1/Subject10Activity8Trial1Camera2,4,0.0,59.938355,10,2,up_fall
Subject10/Activity8/Trial2/Subject10Activity8Trial2Camera2,4,0.0,59.935495,10,2,up_fall
Subject10/Activity8/Trial3/Subject10Activity8Trial3Camera2,4,0.0,59.910408,10,2,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera2,8,0.0,0.47713,10,2,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera2,8,0.0,0.55115,10,2,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera2,8,0.0,0.31137,10,2,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera2,9,0.311,3.051,10,2,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera2,1,0.369,2.609,10,2,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera2,1,0.397,1.677,10,2,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera2,1,0.405,1.965,10,2,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera2,1,0.455,2.135,10,2,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera2,9,0.471275,3.46601,10,2,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera2,1,0.475,1.435,10,2,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera2,1,0.498,2.238,10,2,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera2,1,0.518,2.478,10,2,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera2,9,0.551,3.291,10,2,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera2,1,0.561,2.321,10,2,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera2,1,0.572,2.172,10,2,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera2,1,0.588,2.127,10,2,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera2,1,0.606,1.606,10,2,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera2,1,0.613,2.293,10,2,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera2,1,0.618,2.038,10,2,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera2,1,0.651,2.391,10,2,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera2,1,0.777,2.477,10,2,up_fall
Subject10/Activity2/Trial2/Subject10Activity2Trial2Camera2,9,1.435,9.875,10,2,up_fall
Subject10/Activity2/Trial3/Subject10Activity2Trial3Camera2,9,1.606,9.946,10,2,up_fall
Subject10/Activity2/Trial1/Subject10Activity2Trial1Camera2,9,1.677,9.917,10,2,up_fall
Subject10/Activity1/Trial3/Subject10Activity1Trial3Camera2,2,1.965,9.865,10,2,up_fall
Subject10/Activity5/Trial3/Subject10Activity5Trial3Camera2,2,2.038,9.918,10,2,up_fall
Subject10/Activity4/Trial1/Subject10Activity4Trial1Camera2,2,2.127,9.907,10,2,up_fall
Subject10/Activity3/Trial1/Subject10Activity3Trial1Camera2,6,2.135,9.895,10,2,up_fall
Subject10/Activity4/Trial3/Subject10Activity4Trial3Camera2,2,2.172,9.932,10,2,up_fall
Subject10/Activity1/Trial2/Subject10Activity1Trial2Camera2,2,2.238,9.878,10,2,up_fall
Subject10/Activity5/Trial2/Subject10Activity5Trial2Camera2,2,2.293,9.933,10,2,up_fall
Subject10/Activity3/Trial3/Subject10Activity3Trial3Camera2,2,2.321,9.901,10,2,up_fall
Subject10/Activity4/Trial2/Subject10Activity4Trial2Camera2,2,2.391,9.891,10,2,up_fall
Subject10/Activity3/Trial2/Subject10Activity3Trial2Camera2,2,2.477,9.937,10,2,up_fall
Subject10/Activity1/Trial1/Subject10Activity1Trial1Camera2,2,2.478,9.898,10,2,up_fall
Subject10/Activity5/Trial1/Subject10Activity5Trial1Camera2,2,2.609,9.929,10,2,up_fall
Subject10/Activity9/Trial3/Subject10Activity9Trial3Camera2,8,3.051,9.711,10,2,up_fall
Subject10/Activity9/Trial2/Subject10Activity9Trial2Camera2,8,3.291,9.931,10,2,up_fall
Subject10/Activity9/Trial1/Subject10Activity9Trial1Camera2,8,3.4706300000000003,9.871704,10,2,up_fall
Subject11/Activity1/Trial1/Subject11Activity1Trial1Camera1,1,0.0,2.47058,11,1,up_fall
Subject11/Activity1/Trial2/Subject11Activity1Trial2Camera1,8,0.0,0.71315,11,1,up_fall
Subject11/Activity1/Trial3/Subject11Activity1Trial3Camera1,8,0.0,0.66834,11,1,up_fall
Subject11/Activity10/Trial1/Subject11Activity10Trial1Camera1,9,0.0,29.905330000000003,11,1,up_fall
Subject11/Activity11/Trial1/Subject11Activity11Trial1Camera1,6,0.0,59.954978,11,1,up_fall
Subject11/Activity11/Trial2/Subject11Activity11Trial2Camera1,6,0.0,59.927288,11,1,up_fall
Subject11/Activity11/Trial3/Subject11Activity11Trial3Camera1,6,0.0,59.937694,11,1,up_fall
Subject11/Activity2/Trial1/Subject11Activity2Trial1Camera1,8,0.0,0.61221,11,1,up_fall
Subject11/Activity2/Trial2/Subject11Activity2Trial2Camera1,8,0.0,0.67673,11,1,up_fall
Subject11/Activity2/Trial3/Subject11Activity2Trial3Camera1,8,0.0,0.88902,11,1,up_fall
Subject11/Activity3/Trial1/Subject11Activity3Trial1Camera1,8,0.0,0.91354,11,1,up_fall
Subject11/Activity3/Trial2/Subject11Activity3Trial2Camera1,8,0.0,0.72378,11,1,up_fall
Subject11/Activity10/Trial2/Subject11Activity10Trial2Camera1,8,0.0,0.94,11,1,up_fall
Subject11/Activity10/Trial3/Subject11Activity10Trial3Camera1,8,0.0,0.72,11,1,up_fall
Subject11/Activity3/Trial3/Subject11Activity3Trial3Camera1,8,0.0,0.54077,11,1,up_fall
Subject11/Activity4/Trial1/Subject11Activity4Trial1Camera1,8,0.0,0.66249,11,1,up_fall
Subject11/Activity4/Trial2/Subject11Activity4Trial2Camera1,8,0.0,0.60703,11,1,up_fall
Subject11/Activity4/Trial3/Subject11Activity4Trial3Camera1,8,0.0,0.42183,11,1,up_fall
Subject11/Activity5/Trial1/Subject11Activity5Trial1Camera1,8,0.0,0.65737,11,1,up_fall
Subject11/Activity5/Trial2/Subject11Activity5Trial2Camera1,8,0.0,0.69068,11,1,up_fall
Subject11/Activity5/Trial3/Subject11Activity5Trial3Camera1,8,0.0,0.79844,11,1,up_fall
Subject11/Activity6/Trial1/Subject11Activity6Trial1Camera1,0,0.0,59.94234,11,1,up_fall
Subject11/Activity6/Trial2/Subject11Activity6Trial2Camera1,0,0.0,59.969402,11,1,up_fall
Subject11/Activity6/Trial3/Subject11Activity6Trial3Camera1,0,0.0,59.967758,11,1,up_fall
Subject11/Activity7/Trial1/Subject11Activity7Trial1Camera1,8,0.0,59.922061,11,1,up_fall
Subject11/Activity7/Trial2/Subject11Activity7Trial2Camera1,8,0.0,59.971175,11,1,up_fall
Subject11/Activity7/Trial3/Subject11Activity7Trial3Camera1,8,0.0,59.937449,11,1,up_fall
Subject11/Activity8/Trial1/Subject11Activity8Trial1Camera1,4,0.0,59.800455,11,1,up_fall
Subject11/Activity8/Trial2/Subject11Activity8Trial2Camera1,4,0.0,59.913668,11,1,up_fall
Subject11/Activity8/Trial3/Subject11Activity8Trial3Camera1,4,0.0,59.920566,11,1,up_fall
Subject11/Activity9/Trial1/Subject11Activity9Trial1Camera1,8,0.0,0.7826,11,1,up_fall
Subject11/Activity9/Trial2/Subject11Activity9Trial2Camera1,8,0.0,0.50483,11,1,up_fall
Subject11/Activity9/Trial3/Subject11Activity9Trial3Camera1,8,0.0,0.83617,11,1,up_fall
Subject11/Activity4/Trial3/Subject11Activity4Trial3Camera1,1,0.422,2.462,11,1,up_fall
Subject11/Activity9/Trial2/Subject11Activity9Trial2Camera1,9,0.505,3.545,11,1,up_fall
Subject11/Activity3/Trial3/Subject11Activity3Trial3Camera1,1,0.541,3.601,11,1,up_fall
Subject11/Activity4/Trial2/Subject11Activity4Trial2Camera1,1,0.607,2.647,11,1,up_fall
Subject11/Activity2/Trial1/Subject11Activity2Trial1Camera1,1,0.612,2.43841,11,1,up_fall
Subject11/Activity5/Trial1/Subject11Activity5Trial1Camera1,1,0.657,3.397,11,1,up_fall
Subject11/Activity4/Trial1/Subject11Activity4Trial1Camera1,1,0.662,3.242,11,1,up_fall
Subject11/Activity1/Trial3/Subject11Activity1Trial3Camera1,1,0.668,2.608,11,1,up_fall
Subject11/Activity2/Trial2/Subject11Activity2Trial2Camera1,1,0.677,3.217,11,1,up_fall
Subject11/Activity5/Trial2/Subject11Activity5Trial2Camera1,1,0.691,3.311,11,1,up_fall
Subject11/Activity1/Trial2/Subject11Activity1Trial2Camera1,1,0.713,2.173,11,1,up_fall
Subject11/Activity10/Trial3/Subject11Activity10Trial3Camera1,9,0.72,29.92,11,1,up_fall
Subject11/Activity3/Trial2/Subject11Activity3Trial2Camera1,1,0.724,3.604,11,1,up_fall
Subject11/Activity9/Trial1/Subject11Activity9Trial1Camera1,9,0.7867,2.88977,11,1,up_fall
Subject11/Activity5/Trial3/Subject11Activity5Trial3Camera1,1,0.798,2.658,11,1,up_fall
Subject11/Activity9/Trial3/Subject11Activity9Trial3Camera1,9,0.836,3.356,11,1,up_fall
Subject11/Activity2/Trial3/Subject11Activity2Trial3Camera1,1,0.889,2.949,11,1,up_fall
Subject11/Activity3/Trial1/Subject11Activity3Trial1Camera1,1,0.914,4.234,11,1,up_fall
