path,label,start,end,subject,cam,dataset
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera2,1,0.799,3.09097,6,2,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera2,1,0.862,2.75764,6,2,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera2,1,0.903,2.59097,6,2,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera2,1,0.93106,3.25764,6,2,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera2,9,0.952148,2.662967,6,2,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera2,1,0.966,2.67431,6,2,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera2,1,1.008,2.86336,6,2,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera2,1,1.028,3.44514,6,2,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera2,1,1.059775,3.09097,6,2,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera2,1,1.07,2.88264,6,2,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera2,1,1.153,3.34097,6,2,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera2,8,2.3677550000000003,9.932236,6,2,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera2,2,2.383,9.91088,6,2,up_fall
Subject6/Activity5/Trial2/Subject6Activity5Trial2Camera2,2,2.508,9.86058,6,2,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera2,2,2.591,9.92109,6,2,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera2,2,2.674,9.96565,6,2,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera2,2,2.679668,9.940045,6,2,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera2,8,2.724133,9.923194,6,2,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera2,2,2.758,9.93518,6,2,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera2,2,2.82,9.93961,6,2,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera2,2,2.883,9.9316,6,2,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera2,2,2.92452,9.866143,6,2,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera2,8,2.962198,9.761977,6,2,up_fall
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera2,2,3.091,9.845,6,2,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera2,2,3.091,9.9284,6,2,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera2,2,3.112,9.86604,6,2,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera2,2,3.258,9.93088,6,2,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera2,2,3.341,9.93522,6,2,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera2,2,3.445,9.92858,6,2,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera1,8,0.0,0.48681,7,1,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera1,8,0.0,0.50764,7,1,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera1,8,0.0,0.77847,7,1,up_fall
Subject7/Activity10/Trial1/Subject7Activity10Trial1Camera1,9,0.0,29.891142,7,1,up_fall
Subject7/Activity10/Trial2/Subject7Activity10Trial2Camera1,9,0.0,29.940643,7,1,up_fall
Subject7/Activity10/Trial3/Subject7Activity10Trial3Camera1,9,0.0,29.906332,7,1,up_fall
Subject7/Activity11/Trial1/Subject7Activity11Trial1Camera1,6,0.0,59.954287,7,1,up_fall
Subject7/Activity11/Trial2/Subject7Activity11Trial2Camera1,6,0.0,59.9378,7,1,up_fall
Subject7/Activity11/Trial3/Subject7Activity11Trial3Camera1,6,0.0,59.935589,7,1,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera1,8,0.0,0.50764,7,1,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera1,8,0.0,0.69514,7,1,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera1,8,0.0,0.50764,7,1,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera1,8,0.0,0.46597,7,1,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera1,8,0.0,0.878884,7,1,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera1,8,0.0,0.5014460000000001,7,1,up_fall
Subject7/Activity4/Trial1/Subject7Activity4Trial1Camera1,1,0.0,2.36181,7,1,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera1,8,0.0,0.768575,7,1,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera1,8,0.0,0.708417,7,1,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera1,8,0.0,0.666812,7,1,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera1,8,0.0,0.844292,7,1,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera1,8,0.0,0.815214,7,1,up_fall
Subject7/Activity7/Trial1/Subject7Activity7Trial1Camera1,8,0.0,59.916543,7,1,up_fall
Subject7/Activity7/Trial2/Subject7Activity7Trial2Camera1,8,0.0,59.968107,7,1,up_fall
Subject7/Activity7/Trial3/Subject7Activity7Trial3Camera1,8,0.0,59.959046,7,1,up_fall
Subject7/Activity8/Trial1/Subject7Activity8Trial1Camera1,4,0.0,59.798898,7,1,up_fall
Subject7/Activity8/Trial2/Subject7Activity8Trial2Camera1,4,0.0,59.907921,7,1,up_fall
Subject7/Activity8/Trial3/Subject7Activity8Trial3Camera1,4,0.0,59.932692,7,1,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera1,8,0.0,1.6943,7,1,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera1,8,0.0,1.407042,7,1,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera1,8,0.0,1.212933,7,1,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera1,0,0.0,3.48681,7,1,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera1,0,0.0,10.44514,7,1,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera1,1,0.466,3.09097,7,1,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera1,1,0.487,3.29931,7,1,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera1,1,0.508,3.07014,7,1,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera1,1,0.508,1.32014,7,1,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera1,1,0.508,1.98681,7,1,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera1,1,0.549077,2.69514,7,1,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera1,1,0.667,4.90347,7,1,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera1,1,0.695,1.695,7,1,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera1,1,0.761564,2.94514,7,1,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera1,1,0.778,3.21597,7,1,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera1,1,0.81169,3.11181,7,1,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera1,1,0.860334,2.955221,7,1,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera1,1,0.891418,3.2661320000000003,7,1,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera1,1,0.922002,3.71597,7,1,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera1,9,1.264069,3.370941,7,1,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera1,9,1.32,9.92264,7,1,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera1,9,1.452167,3.814754,7,1,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera1,9,1.695,9.88014,7,1,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera1,9,1.747442,4.153284,7,1,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera1,9,1.987,9.92347,7,1,up_fall
Subject7/Activity4/Trial1/Subject7Activity4Trial1Camera1,2,2.362,9.97358,7,1,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera1,2,2.695,9.90696,7,1,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera1,0,2.695,14.40347,7,1,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera1,2,2.945,9.84206,7,1,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera1,2,3.012875,9.875051,7,1,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera1,2,3.07,9.94264,7,1,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera1,2,3.091,9.94996,7,1,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera1,2,3.112,9.92193,7,1,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera1,2,3.216,9.93561,7,1,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera1,2,3.299,9.90097,7,1,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera1,2,3.326292,9.938651,7,1,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera1,8,3.416061,9.916454,7,1,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera1,2,3.716,9.95431,7,1,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera1,8,3.860878,9.954939,7,1,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera1,8,4.202415,9.934748,7,1,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera1,2,4.903,9.95114,7,1,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera1,0,7.237,18.46597,7,1,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera1,0,14.633,24.92431,7,1,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera1,0,18.07,40.77847,7,1,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera1,0,22.424,44.54931,7,1,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera1,0,28.383,40.88264,7,1,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera1,0,43.841,52.48681,7,1,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera1,0,44.778,59.89431,7,1,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera1,0,46.758,59.04931,7,1,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera1,0,55.82,59.92097,7,1,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera2,8,0.0,0.48681,7,2,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera2,8,0.0,0.50764,7,2,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera2,8,0.0,0.77847,7,2,up_fall
Subject7/Activity10/Trial1/Subject7Activity10Trial1Camera2,9,0.0,29.891142,7,2,up_fall
Subject7/Activity10/Trial2/Subject7Activity10Trial2Camera2,9,0.0,29.940643,7,2,up_fall
Subject7/Activity10/Trial3/Subject7Activity10Trial3Camera2,9,0.0,29.906332,7,2,up_fall
Subject7/Activity11/Trial1/Subject7Activity11Trial1Camera2,6,0.0,59.954287,7,2,up_fall
Subject7/Activity11/Trial2/Subject7Activity11Trial2Camera2,6,0.0,59.9378,7,2,up_fall
Subject7/Activity11/Trial3/Subject7Activity11Trial3Camera2,6,0.0,59.935589,7,2,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera2,8,0.0,0.50764,7,2,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera2,8,0.0,0.69514,7,2,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera2,8,0.0,0.50764,7,2,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera2,8,0.0,0.46597,7,2,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera2,8,0.0,0.878884,7,2,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera2,8,0.0,0.5014460000000001,7,2,up_fall
Subject7/Activity4/Trial1/Subject7Activity4Trial1Camera2,1,0.0,2.36181,7,2,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera2,8,0.0,0.768575,7,2,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera2,8,0.0,0.708417,7,2,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera2,8,0.0,0.666812,7,2,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera2,8,0.0,0.844292,7,2,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera2,8,0.0,0.815214,7,2,up_fall
Subject7/Activity7/Trial1/Subject7Activity7Trial1Camera2,8,0.0,59.916543,7,2,up_fall
Subject7/Activity7/Trial2/Subject7Activity7Trial2Camera2,8,0.0,59.968107,7,2,up_fall
Subject7/Activity7/Trial3/Subject7Activity7Trial3Camera2,8,0.0,59.959046,7,2,up_fall
Subject7/Activity8/Trial1/Subject7Activity8Trial1Camera2,4,0.0,59.798898,7,2,up_fall
Subject7/Activity8/Trial2/Subject7Activity8Trial2Camera2,4,0.0,59.907921,7,2,up_fall
Subject7/Activity8/Trial3/Subject7Activity8Trial3Camera2,4,0.0,59.932692,7,2,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera2,8,0.0,1.6943,7,2,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera2,8,0.0,1.407042,7,2,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera2,8,0.0,1.212933,7,2,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera2,0,0.0,3.48681,7,2,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera2,0,0.0,10.44514,7,2,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera2,1,0.466,3.09097,7,2,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera2,1,0.487,3.29931,7,2,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera2,1,0.508,3.07014,7,2,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera2,1,0.508,1.32014,7,2,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera2,1,0.508,1.98681,7,2,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera2,1,0.549077,2.69514,7,2,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera2,1,0.667,4.90347,7,2,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera2,1,0.695,1.695,7,2,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera2,1,0.761564,2.94514,7,2,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera2,1,0.778,3.21597,7,2,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera2,1,0.81169,3.11181,7,2,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera2,1,0.860334,2.955221,7,2,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera2,1,0.891418,3.2661320000000003,7,2,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera2,1,0.922002,3.71597,7,2,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera2,9,1.264069,3.370941,7,2,up_fall
Subject7/Activity2/Trial1/Subject7Activity2Trial1Camera2,9,1.32,9.92264,7,2,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera2,9,1.452167,3.814754,7,2,up_fall
Subject7/Activity2/Trial2/Subject7Activity2Trial2Camera2,9,1.695,9.88014,7,2,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera2,9,1.747442,4.153284,7,2,up_fall
Subject7/Activity2/Trial3/Subject7Activity2Trial3Camera2,9,1.987,9.92347,7,2,up_fall
Subject7/Activity4/Trial1/Subject7Activity4Trial1Camera2,2,2.362,9.97358,7,2,up_fall
Subject7/Activity3/Trial3/Subject7Activity3Trial3Camera2,2,2.695,9.90696,7,2,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera2,0,2.695,14.40347,7,2,up_fall
Subject7/Activity4/Trial3/Subject7Activity4Trial3Camera2,2,2.945,9.84206,7,2,up_fall
Subject7/Activity5/Trial3/Subject7Activity5Trial3Camera2,2,3.012875,9.875051,7,2,up_fall
Subject7/Activity1/Trial2/Subject7Activity1Trial2Camera2,2,3.07,9.94264,7,2,up_fall
Subject7/Activity3/Trial1/Subject7Activity3Trial1Camera2,2,3.091,9.94996,7,2,up_fall
Subject7/Activity4/Trial2/Subject7Activity4Trial2Camera2,2,3.112,9.92193,7,2,up_fall
Subject7/Activity1/Trial3/Subject7Activity1Trial3Camera2,2,3.216,9.93561,7,2,up_fall
Subject7/Activity1/Trial1/Subject7Activity1Trial1Camera2,2,3.299,9.90097,7,2,up_fall
Subject7/Activity5/Trial2/Subject7Activity5Trial2Camera2,2,3.326292,9.938651,7,2,up_fall
Subject7/Activity9/Trial3/Subject7Activity9Trial3Camera2,8,3.416061,9.916454,7,2,up_fall
Subject7/Activity3/Trial2/Subject7Activity3Trial2Camera2,2,3.716,9.95431,7,2,up_fall
Subject7/Activity9/Trial2/Subject7Activity9Trial2Camera2,8,3.860878,9.954939,7,2,up_fall
Subject7/Activity9/Trial1/Subject7Activity9Trial1Camera2,8,4.202415,9.934748,7,2,up_fall
Subject7/Activity5/Trial1/Subject7Activity5Trial1Camera2,2,4.903,9.95114,7,2,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera2,0,7.237,18.46597,7,2,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera2,0,14.633,24.92431,7,2,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera2,0,18.07,40.77847,7,2,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera2,0,22.424,44.54931,7,2,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera2,0,28.383,40.88264,7,2,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera2,0,43.841,52.48681,7,2,up_fall
Subject7/Activity6/Trial2/Subject7Activity6Trial2Camera2,0,44.778,59.89431,7,2,up_fall
Subject7/Activity6/Trial1/Subject7Activity6Trial1Camera2,0,46.758,59.04931,7,2,up_fall
Subject7/Activity6/Trial3/Subject7Activity6Trial3Camera2,0,55.82,59.92097,7,2,up_fall
Subject8/Activity1/Trial1/Subject8Activity1Trial1Camera1,8,0.0,0.879005,8,1,up_fall
Subject8/Activity1/Trial2/Subject8Activity1Trial2Camera1,8,0.0,0.446177,8,1,up_fall
Subject8/Activity1/Trial3/Subject8Activity1Trial3Camera1,0,0.0,1.062377,8,1,up_fall
Subject8/Activity10/Trial1/Subject8Activity10Trial1Camera1,9,0.0,29.834031,8,1,up_fall
Subject8/Activity10/Trial2/Subject8Activity10Trial2Camera1,9,0.0,29.92274,8,1,up_fall
Subject8/Activity10/Trial3/Subject8Activity10Trial3Camera1,9,0.0,29.927719,8,1,up_fall
Subject8/Activity11/Trial1/Subject8Activity11Trial1Camera1,6,0.0,59.951728,8,1,up_fall
Subject8/Activity2/Trial1/Subject8Activity2Trial1Camera1,8,0.0,1.469356,8,1,up_fall
Subject8/Activity2/Trial2/Subject8Activity2Trial2Camera1,8,0.0,0.780581,8,1,up_fall
Subject8/Activity2/Trial3/Subject8Activity2Trial3Camera1,0,0.0,1.545209,8,1,up_fall
Subject8/Activity3/Trial1/Subject8Activity3Trial1Camera1,8,0.0,0.940552,8,1,up_fall
Subject8/Activity3/Trial2/Subject8Activity3Trial2Camera1,8,0.0,0.90977,8,1,up_fall
Subject8/Activity3/Trial3/Subject8Activity3Trial3Camera1,8,0.0,0.805648,8,1,up_fall
Subject8/Activity4/Trial1/Subject8Activity4Trial1Camera1,8,0.0,1.133522,8,1,up_fall
Subject8/Activity4/Trial2/Subject8Activity4Trial2Camera1,8,0.0,0.939891,8,1,up_fall
Subject8/Activity4/Trial3/Subject8Activity4Trial3Camera1,8,0.0,1.45474,8,1,up_fall
Subject8/Activity5/Trial1/Subject8Activity5Trial1Camera1,8,0.0,0.544508,8,1,up_fall
Subject8/Activity5/Trial2/Subject8Activity5Trial2Camera1,8,0.0,1.490131,8,1,up_fall
Subject8/Activity5/Trial3/Subject8Activity5Trial3Camera1,8,0.0,1.713109,8,1,up_fall
Subject8/Activity7/Trial1/Subject8Activity7Trial1Camera1,8,0.0,59.934883,8,1,up_fall
Subject8/Activity7/Trial2/Subject8Activity7Trial2Camera1,8,0.0,59.971447,8,1,up_fall
Subject8/Activity7/Trial3/Subject8Activity7Trial3Camera1,8,0.0,59.956199,8,1,up_fall
Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1,0,0.0,4.82014,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,0.0,1.27847,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,0.0,3.17431,8,1,up_fall
Subject8/Activity8/Trial1/Subject8Activity8Trial1Camera1,4,0.0,59.978509,8,1,up_fall
Subject8/Activity8/Trial2/Subject8Activity8Trial2Camera1,4,0.0,59.925184,8,1,up_fall
Subject8/Activity8/Trial3/Subject8Activity8Trial3Camera1,4,0.0,59.942976,8,1,up_fall
Subject8/Activity9/Trial1/Subject8Activity9Trial1Camera1,8,0.0,1.0763900000000002,8,1,up_fall
Subject8/Activity9/Trial2/Subject8Activity9Trial2Camera1,0,0.0,0.941492,8,1,up_fall
Subject8/Activity9/Trial3/Subject8Activity9Trial3Camera1,0,0.0,0.966208,8,1,up_fall
Subject8/Activity1/Trial2/Subject8Activity1Trial2Camera1,0,0.4923,1.462401,8,1,up_fall
Subject8/Activity5/Trial1/Subject8Activity5Trial1Camera1,1,0.603666,3.720976,8,1,up_fall
Subject8/Activity2/Trial2/Subject8Activity2Trial2Camera1,0,0.850266,2.082881,8,1,up_fall
Subject8/Activity3/Trial3/Subject8Activity3Trial3Camera1,1,0.852272,2.560051,8,1,up_fall
Subject8/Activity1/Trial1/Subject8Activity1Trial1Camera1,1,0.921117,2.921489,8,1,up_fall
Subject8/Activity3/Trial2/Subject8Activity3Trial2Camera1,1,0.956394,2.947201,8,1,up_fall
Subject8/Activity3/Trial1/Subject8Activity3Trial1Camera1,1,0.983168,3.744097,8,1,up_fall
Subject8/Activity4/Trial2/Subject8Activity4Trial2Camera1,1,0.983508,4.04931,8,1,up_fall
Subject8/Activity9/Trial2/Subject8Activity9Trial2Camera1,9,0.985109,3.858695,8,1,up_fall
Subject8/Activity9/Trial3/Subject8Activity9Trial3Camera1,9,1.08653,3.476899,8,1,up_fall
Subject8/Activity1/Trial3/Subject8Activity1Trial3Camera1,1,1.109502,3.146966,8,1,up_fall
Subject8/Activity9/Trial1/Subject8Activity9Trial1Camera1,9,1.118503,4.324092,8,1,up_fall
Subject8/Activity4/Trial1/Subject8Activity4Trial1Camera1,1,1.20421,2.971923,8,1,up_fall
Subject8/Activity4/Trial3/Subject8Activity4Trial3Camera1,1,1.51089,4.71597,8,1,up_fall
Subject8/Activity1/Trial2/Subject8Activity1Trial2Camera1,1,1.513537,3.855138,8,1,up_fall
Subject8/Activity2/Trial1/Subject8Activity2Trial1Camera1,1,1.515981,4.67431,8,1,up_fall
Subject8/Activity5/Trial2/Subject8Activity5Trial2Camera1,1,1.541768,4.678302,8,1,up_fall
Subject8/Activity2/Trial3/Subject8Activity2Trial3Camera1,1,1.663029,4.233073,8,1,up_fall
Subject8/Activity5/Trial3/Subject8Activity5Trial3Camera1,1,1.77327,4.825229,8,1,up_fall
Subject8/Activity2/Trial2/Subject8Activity2Trial2Camera1,1,2.129004,4.69514,8,1,up_fall
Subject8/Activity3/Trial3/Subject8Activity3Trial3Camera1,2,2.603165,9.88406,8,1,up_fall
Subject8/Activity1/Trial1/Subject8Activity1Trial1Camera1,2,2.968616,9.940341,8,1,up_fall
Subject8/Activity3/Trial2/Subject8Activity3Trial2Camera1,2,3.00085,9.941389,8,1,up_fall
Subject8/Activity4/Trial1/Subject8Activity4Trial1Camera1,2,3.018045,9.948901,8,1,up_fall
Subject8/Activity1/Trial3/Subject8Activity1Trial3Camera1,2,3.189078,9.920913,8,1,up_fall
Subject8/Activity9/Trial3/Subject8Activity9Trial3Camera1,8,3.548592,9.944777,8,1,up_fall
Subject8/Activity5/Trial1/Subject8Activity5Trial1Camera1,2,3.780133,9.950392,8,1,up_fall
Subject8/Activity3/Trial1/Subject8Activity3Trial1Camera1,2,3.803255,9.949195,8,1,up_fall
Subject8/Activity1/Trial2/Subject8Activity1Trial2Camera1,2,3.900257,9.946165,8,1,up_fall
Subject8/Activity9/Trial2/Subject8Activity9Trial2Camera1,8,3.919358,9.810379,8,1,up_fall
Subject8/Activity4/Trial2/Subject8Activity4Trial2Camera1,2,4.049,9.94472,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,4.195,15.54931,8,1,up_fall
Subject8/Activity2/Trial3/Subject8Activity2Trial3Camera1,2,4.284209,9.954386,8,1,up_fall
Subject8/Activity9/Trial1/Subject8Activity9Trial1Camera1,8,4.36821,9.409467,8,1,up_fall
Subject8/Activity2/Trial1/Subject8Activity2Trial1Camera1,2,4.674,9.87764,8,1,up_fall
Subject8/Activity2/Trial2/Subject8Activity2Trial2Camera1,2,4.695,9.87597,8,1,up_fall
Subject8/Activity4/Trial3/Subject8Activity4Trial3Camera1,2,4.716,9.94588,8,1,up_fall
Subject8/Activity5/Trial2/Subject8Activity5Trial2Camera1,2,4.736457,9.901859,8,1,up_fall
Subject8/Activity5/Trial3/Subject8Activity5Trial3Camera1,2,4.887897,9.810867,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,5.737,15.17431,8,1,up_fall
Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1,0,7.633,18.73681,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,17.737,26.86181,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,18.445,29.69514,8,1,up_fall
Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1,0,20.82,31.98681,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,29.466,38.38264,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,32.841,43.50764,8,1,up_fall
Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1,0,34.945,44.73681,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,41.383,51.69514,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,45.383,55.50764,8,1,up_fall
Subject8/Activity6/Trial3/Subject8Activity6Trial3Camera1,0,47.341,57.48681,8,1,up_fall
Subject8/Activity6/Trial1/Subject8Activity6Trial1Camera1,0,54.091,59.88097,8,1,up_fall
Subject8/Activity6/Trial2/Subject8Activity6Trial2Camera1,0,57.695,59.91931,8,1,up_fall
Subject8/Activity1/Trial1/Subject8Activity1Trial1Camera2,8,0.0,0.879005,8,2,up_fall
